経営重要度: 本部・オーナー視点,,,,,独自レベル,ランク,データスコープ,計算レイヤー,,,判断基準,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,ラクミーウェブ（会社）,分析画面,予実対比,FD仕入額,L0,C,店舗月次,L1,-,インフォマート（仕入）,外部連携単独,インフォマート仕入データから単独取得,SUM年間,SUM(infomart_transactions.total_tax_excluded) GROUP BY year,-,infomart_transactions.total_tax_excluded,infomart_transactions.total_tax_excluded,インフォマート（仕入）,[外部]infomart_transactions.total_tax_excluded,-,infomart_transactions.total_tax_excluded → infomart_transactions.total_tax_excluded → 年間予実対比.FD仕入額,予算と実績の対比分析,外部連携検証済,infomart_transactions.total_tax_excluded → infomart_transactions.total_tax_excluded,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。,低,低,低,高,店舗集計; 外部連携,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,[外部]infomart_transactions.total_tax_excluded,infomart_transactions.total_tax_excluded; infomart_transactions.total_tax_excluded,-
89,ラクミーウェブ（会社）,分析画面,予実対比,人件費額,L0,C,店舗月次,L1,-,KOT（勤怠・人件費）,外部連携単独,KOT/ジョブカン勤怠データから単独取得,SUM年間,SUM(head_office_connected_service_labor_costs_logs.labor_costs) GROUP BY year,-,head_office_connected_service_labor_costs_logs.labor_costs,head_office_connected_service_labor_costs_logs.labor_costs,勤怠（KOT/ジョブカン）,[外部]head_office_connected_service_labor_costs_logs.labor_costs,-,head_office_connected_service_labor_costs_logs.labor_costs → head_office_connected_service_labor_costs_logs.labor_costs → 年間予実対比.人件費額,予算と実績の対比分析,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。,低,低,低,高,店舗集計; 外部連携,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,[外部]head_office_connected_service_labor_costs_logs.labor_costs,head_office_connected_service_labor_costs_logs.labor_costs; head_office_connected_service_labor_costs_logs.labor_costs,-
90,ラクミーウェブ（会社）,分析画面,予実対比,客単価,L0,A,店舗月次,L1,画面間,計算項目,外部連携×外部連携,POS売上とPOS客数/商品等の組合せ,売上÷客数,当月実績.売上（税抜） ÷ 客数.当月客数,-,"head_office_connected_service_sales_logs.sales_excluded, head_office_connected_service_sales_logs.customers","ZTOTAL.sales_excluded, ZTOTAL.customers",POS売上（日別集計）,"当月実績.売上（税抜）, 客数.当月客数",-,ZTOTAL.sales_excluded / ZTOTAL.customers → head_office_connected_service_sales_logs.sales_excluded / head_office_connected_service_sales_logs.customers → 年間予実対比.客単価,予算と実績の対比分析,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出・分析,予実対比画面で算出・表示。実績算出と分析表示の両方の役割。,中,中,中,最高,画面間参照; 外部連携; 複数ソース,スナップショット化・事前計算,◎,長期キャッシュ(1時間以上),日次バッチ,2,0,"当月実績.売上（税抜）, 客数.当月客数","ZTOTAL.sales_excluded, ZTOTAL.customers; head_office_connected_service_sales_logs.sales_excluded, head_office_connected_service_sales_logs.customers",-
91,ラクミーウェブ（会社）,分析画面,予実対比,客単価（ランチ）,L0,A,店舗月次,L1,画面間,計算項目,外部連携×外部連携,POS売上とPOS客数/商品等の組合せ,売上÷客数(11-15時フィルタ),時間帯別売上分析.ランチ売上（税抜） ÷ 時間帯別売上分析.客数,-,"head_office_item_sales_logs.sales_excluded, head_office_connected_service_sales_logs.customers","TITEM.sales_excluded, ZTOTAL.customers","POS売上（商品別）, POS売上（日別集計）","時間帯別売上分析.ランチ売上（税抜）, 時間帯別売上分析.客数",-,TITEM.sales_excluded / ZTOTAL.customers → head_office_item_sales_logs.sales_excluded / head_office_connected_service_sales_logs.customers → 年間予実対比.客単価（ランチ）,予算と実績の対比分析,スキーマ検証済,-,ランチ時間帯の客数取得方法が不明,時間帯別客数の取得ロジックを確認必要,実績算出・分析画面,実績算出・分析,予実対比画面で算出・表示。実績算出と分析表示の両方の役割。,中,中,中,最高,画面間参照; 外部連携; 複数ソース,スナップショット化・事前計算,◎,長期キャッシュ(1時間以上),日次バッチ,2,0,"時間帯別売上分析.ランチ売上（税抜）, 時間帯別売上分析.客数","TITEM.sales_excluded, ZTOTAL.customers; head_office_item_sales_logs.sales_excluded, head_office_connected_service_sales_logs.customers",-
92,ラクミーウェブ（会社）,分析画面,予実対比,客単価（ディナー）,L0,A,店舗月次,L1,画面間,計算項目,外部連携×外部連携,POS売上とPOS客数/商品等の組合せ,売上÷客数(17-23時フィルタ),時間帯別売上分析.ディナー売上（税抜） ÷ 時間帯別売上分析.客数,-,"head_office_item_sales_logs.sales_excluded, head_office_connected_service_sales_logs.customers","TITEM.sales_excluded, ZTOTAL.customers","POS売上（商品別）, POS売上（日別集計）","時間帯別売上分析.ディナー売上（税抜）, 時間帯別売上分析.客数",-,TITEM.sales_excluded / ZTOTAL.customers → head_office_item_sales_logs.sales_excluded / head_office_connected_service_sales_logs.customers → 年間予実対比.客単価（ディナー）,予算と実績の対比分析,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出・分析,予実対比画面で算出・表示。実績算出と分析表示の両方の役割。,中,中,中,最高,画面間参照; 外部連携; 複数ソース,スナップショット化・事前計算,◎,長期キャッシュ(1時間以上),日次バッチ,2,0,"時間帯別売上分析.ディナー売上（税抜）, 時間帯別売上分析.客数","TITEM.sales_excluded, ZTOTAL.customers; head_office_item_sales_logs.sales_excluded, head_office_connected_service_sales_logs.customers",-
93,ラクミーウェブ（会社）,分析画面,予実対比,総売上　計,L0,C,店舗月次,L1,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUM,SUM(ZTOTAL.sales_excluded) GROUP BY year,-,head_office_connected_service_sales_logs.sales_excluded,ZTOTAL.sales_excluded,POS売上（日別集計）,[外部]ZTOTAL.sales_excluded,-,ZTOTAL.sales_excluded → head_office_connected_service_sales_logs.sales_excluded → 年間予実対比.総売上 計,予算と実績の対比分析,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。,低,低,低,高,店舗集計; 外部連携,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,[外部]ZTOTAL.sales_excluded,ZTOTAL.sales_excluded; head_office_connected_service_sales_logs.sales_excluded,-
94,ラクミーウェブ（会社）,分析画面,予実対比,フード売上 計,L0,C,店舗月次,L1,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUMフード,SUM(ZTOTAL.sales_excluded) WHERE category = 'フード' GROUP BY year,-,head_office_item_sales_logs.sales_excluded,TITEM.sales_excluded,POS売上（商品別）,[外部]TITEM.sales_excluded,-,TITEM.sales_excluded → head_office_item_sales_logs.sales_excluded → 年間予実対比.フード売上 計,予算と実績の対比分析,スキーマ検証済,-,データソースがZTOTALかTITEMか不明,正確なテーブルを確認必要,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。,低,低,低,高,店舗集計; 外部連携,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,[外部]TITEM.sales_excluded,TITEM.sales_excluded; head_office_item_sales_logs.sales_excluded,-
95,ラクミーウェブ（会社）,分析画面,予実対比,ドリンク売上　計,L0,C,店舗月次,L1,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUMドリンク,SUM(ZTOTAL.sales_excluded) WHERE category = 'ドリンク' GROUP BY year,-,head_office_item_sales_logs.sales_excluded,TITEM.sales_excluded,POS売上（商品別）,[外部]TITEM.sales_excluded,-,TITEM.sales_excluded → head_office_item_sales_logs.sales_excluded → 年間予実対比.ドリンク売上 計,予算と実績の対比分析,スキーマ検証済,-,データソースがZTOTALかTITEMか不明,正確なテーブルを確認必要,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。,低,低,低,高,店舗集計; 外部連携,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,[外部]TITEM.sales_excluded,TITEM.sales_excluded; head_office_item_sales_logs.sales_excluded,-
96,ラクミーウェブ（会社）,分析画面,予実対比,その他売上 計 （サービス料等）,L0,C,店舗月次,L1,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUM,SUM(ZTOTAL.service_charge_1) GROUP BY year,-,z_totals.service_charge_1,ZTOTAL.service_charge_1,POS売上（日別集計）,[外部]ZTOTAL.service_charge_1,-,ZTOTAL.service_charge_1 → z_totals.service_charge_1 → 年間予実対比.その他売上 計 (サービス料等),予算と実績の対比分析,外部連携検証済,データソース: POS（売上・客数）,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。,低,低,低,高,店舗集計; 外部連携,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,[外部]ZTOTAL.service_charge_1,ZTOTAL.service_charge_1; z_totals.service_charge_1,-
97,ラクミーウェブ（会社）,分析画面,予実対比,その他売上ランチ,L0,C,店舗月次,L1,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUM(その他かつ時間フィルタ),SUM(TITEM.sales_excluded) WHERE category = 'その他' AND order_time BETWEEN 11:00 AND 15:00 GROUP BY year,-,head_office_item_sales_logs.sales_excluded,TITEM.sales_excluded,POS売上（商品別）,[外部]TITEM.sales_excluded,-,TITEM.sales_excluded → head_office_item_sales_logs.sales_excluded → 年間予実対比.その他売上ランチ,予算と実績の対比分析,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。,低,低,低,高,店舗集計; 外部連携,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,[外部]TITEM.sales_excluded,TITEM.sales_excluded; head_office_item_sales_logs.sales_excluded,-
98,ラクミーウェブ（会社）,分析画面,予実対比,その他売上ディナー,L0,C,店舗月次,L1,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUM(その他かつ時間フィルタ),SUM(TITEM.sales_excluded) WHERE category = 'その他' AND order_time BETWEEN 17:00 AND 23:00 GROUP BY year,-,head_office_item_sales_logs.sales_excluded,TITEM.sales_excluded,POS売上（商品別）,[外部]TITEM.sales_excluded,-,TITEM.sales_excluded → head_office_item_sales_logs.sales_excluded → 年間予実対比.その他売上ディナー,予算と実績の対比分析,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。,低,低,低,高,店舗集計; 外部連携,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,[外部]TITEM.sales_excluded,TITEM.sales_excluded; head_office_item_sales_logs.sales_excluded,-
99,ラクミーウェブ（会社）,分析画面,予実対比,FLコスト　計,L3,C,店舗月次,L1,-,計算項目,外部連携×外部連携,インフォマート仕入とKOT人件費の組合せ,SUM,SUM(tax_excluded_total) + SUM(head_office_connected_service_labor_costs_logs.labor_costs) GROUP BY year,-,"infomart_transactions.total_tax_excluded, head_office_connected_service_labor_costs_logs.labor_costs","infomart_transactions.total_tax_excluded, head_office_connected_service_labor_costs_logs.labor_costs","インフォマート（仕入）, 勤怠（KOT/ジョブカン）",-,-,tax_excluded_total / head_office_connected_service_labor_costs_logs.labor_costs → infomart_transactions.total_tax_excluded / head_office_connected_service_labor_costs_logs.labor_costs → 年間予実対比.FLコスト 計,予算と実績の対比分析,スキーマ検証済,-,FLコストの定義(FD仕入+人件費)が正しいか不明,FLコストの演算式を確認必要,実績算出・分析画面,実績算出・分析,予実対比画面で算出・表示。実績算出と分析表示の両方の役割。,中,中,中,高,外部連携; 複数ソース,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,0,0,-,"infomart_transactions.total_tax_excluded, head_office_connected_service_labor_costs_logs.labor_costs; infomart_transactions.total_tax_excluded, head_office_connected_service_labor_costs_logs.labor_costs",-
100,ラクミーウェブ（会社）,分析画面,予実対比,FD仕入　計,L0,C,店舗月次,L1,-,インフォマート（仕入）,外部連携単独,インフォマート仕入データから単独取得,SUM,"SUM(tax_excluded_total) WHERE category IN ('フード', 'ドリンク') GROUP BY year",-,infomart_transactions.total_tax_excluded,infomart_transactions.total_tax_excluded,インフォマート（仕入）,[外部]infomart_transactions.total_tax_excluded,-,tax_excluded_total → infomart_transactions.total_tax_excluded → 年間予実対比.FD仕入 計,予算と実績の対比分析,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。,中,低,中,高,店舗集計; 外部連携,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,[外部]infomart_transactions.total_tax_excluded,infomart_transactions.total_tax_excluded; infomart_transactions.total_tax_excluded,-
101,ラクミーウェブ（会社）,分析画面,予実対比,人件費　計,L0,C,店舗月次,L1,-,KOT（勤怠・人件費）,外部連携単独,KOT/ジョブカン勤怠データから単独取得,SUM,SUM(head_office_connected_service_labor_costs_logs.labor_costs) GROUP BY year,-,head_office_connected_service_labor_costs_logs.labor_costs,head_office_connected_service_labor_costs_logs.labor_costs,勤怠（KOT/ジョブカン）,[外部]head_office_connected_service_labor_costs_logs.labor_costs,-,head_office_connected_service_labor_costs_logs.labor_costs → head_office_connected_service_labor_costs_logs.labor_costs → 年間予実対比.人件費 計,予算と実績の対比分析,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。,低,低,低,高,店舗集計; 外部連携,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,[外部]head_office_connected_service_labor_costs_logs.labor_costs,head_office_connected_service_labor_costs_logs.labor_costs; head_office_connected_service_labor_costs_logs.labor_costs,-
102,ラクミーウェブ（会社）,分析画面,予実対比,その他経費　計,L1,C,店舗月次,L1,-,計算項目,費用設定参照,費用設定で設定した経費項目を参照,SUM,SUM(monthly_costs.value) WHERE cost_type = '経費' GROUP BY year,-,monthly_costs.value,-,ユーザー入力（費用設定）,-,-,monthly_costs.value → 年間予実対比.その他経費 計,予算と実績の対比分析,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出,実績値を算出（定義元）。予実差額や各種比率の算出に使用。,低,中,中,低,-,監視継続,◎,短期キャッシュ(1-5分),画面表示時,0,0,-,-; monthly_costs.value,-
103,ラクミーウェブ（会社）,分析画面,予実対比,ラクミー利用料,L3,C,店舗月次,L1,-,計算項目,費用設定参照,費用設定で設定した経費項目を参照,費目フィルタ,monthly_costs.value WHERE cost_item = 'ラクミー利用料',-,monthly_costs.value,-,ユーザー入力（費用設定）,-,-,monthly_costs.value → 年間予実対比.ラクミー利用料,予算と実績の対比分析,スキーマ検証済,-,費目名が正確か不明,費目マスタで正式名称を確認必要,実績算出・分析画面,実績算出・分析,予実対比画面で算出・表示。実績算出と分析表示の両方の役割。,低,中,中,低,-,監視継続,◎,短期キャッシュ(1-5分),画面表示時,0,0,-,-; monthly_costs.value,-
104,ラクミーウェブ（会社）,分析画面,予実対比,レジ利用料,L1,C,店舗月次,L1,-,計算項目,費用設定参照,費用設定で設定した経費項目を参照,費目フィルタ,monthly_costs.value WHERE cost_item = 'レジ利用料',-,monthly_costs.value,-,ユーザー入力（費用設定）,-,-,monthly_costs.value → 年間予実対比.レジ利用料,予算と実績の対比分析,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出・分析,予実対比画面で算出・表示。実績算出と分析表示の両方の役割。,低,中,中,低,-,監視継続,◎,短期キャッシュ(1-5分),画面表示時,0,0,-,-; monthly_costs.value,-
105,ラクミーウェブ（会社）,分析画面,予実対比,借入金返済,L1,C,店舗月次,L1,-,計算項目,費用設定参照,費用設定で設定した経費項目を参照,費目フィルタ,monthly_costs.value WHERE cost_item = '借入金返済',-,monthly_costs.value,-,ユーザー入力（費用設定）,-,-,monthly_costs.value → 年間予実対比.借入金返済,予算と実績の対比分析,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出・分析,予実対比画面で算出・表示。実績算出と分析表示の両方の役割。,低,中,中,低,-,監視継続,◎,短期キャッシュ(1-5分),画面表示時,0,0,-,-; monthly_costs.value,-
106,ラクミーウェブ（会社）,分析画面,予実対比,フード売上ランチ,L0,C,店舗月次,L1,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUM(フードかつ時間フィルタ),SUM(TITEM.sales_excluded) WHERE category = 'フード' AND order_time BETWEEN 11:00 AND 15:00 GROUP BY year,-,head_office_item_sales_logs.sales_excluded,TITEM.sales_excluded,POS売上（商品別）,[外部]TITEM.sales_excluded,-,TITEM.sales_excluded → head_office_item_sales_logs.sales_excluded → 年間予実対比.フード売上ランチ,予算と実績の対比分析,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。,低,低,低,高,店舗集計; 外部連携,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,[外部]TITEM.sales_excluded,TITEM.sales_excluded; head_office_item_sales_logs.sales_excluded,-
107,ラクミーウェブ（会社）,分析画面,予実対比,フード売上ディナー,L0,C,店舗月次,L1,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUM(フードかつ時間フィルタ),SUM(TITEM.sales_excluded) WHERE category = 'フード' AND order_time BETWEEN 17:00 AND 23:00 GROUP BY year,-,head_office_item_sales_logs.sales_excluded,TITEM.sales_excluded,POS売上（商品別）,[外部]TITEM.sales_excluded,-,TITEM.sales_excluded → head_office_item_sales_logs.sales_excluded → 年間予実対比.フード売上ディナー,予算と実績の対比分析,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。,低,低,低,高,店舗集計; 外部連携,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,[外部]TITEM.sales_excluded,TITEM.sales_excluded; head_office_item_sales_logs.sales_excluded,-
108,ラクミーウェブ（会社）,分析画面,予実対比,ドリンク売上ランチ,L0,C,店舗月次,L1,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUM(ドリンクかつ時間フィルタ),SUM(TITEM.sales_excluded) WHERE category = 'ドリンク' AND order_time BETWEEN 11:00 AND 15:00 GROUP BY year,-,head_office_item_sales_logs.sales_excluded,TITEM.sales_excluded,POS売上（商品別）,[外部]TITEM.sales_excluded,-,TITEM.sales_excluded → head_office_item_sales_logs.sales_excluded → 年間予実対比.ドリンク売上ランチ,予算と実績の対比分析,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。,低,低,低,高,店舗集計; 外部連携,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,[外部]TITEM.sales_excluded,TITEM.sales_excluded; head_office_item_sales_logs.sales_excluded,-
109,ラクミーウェブ（会社）,分析画面,予実対比,ドリンク売上ディナー,L0,C,店舗月次,L1,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUM(ドリンクかつ時間フィルタ),SUM(TITEM.sales_excluded) WHERE category = 'ドリンク' AND order_time BETWEEN 17:00 AND 23:00 GROUP BY year,-,head_office_item_sales_logs.sales_excluded,TITEM.sales_excluded,POS売上（商品別）,[外部]TITEM.sales_excluded,-,TITEM.sales_excluded → head_office_item_sales_logs.sales_excluded → 年間予実対比.ドリンク売上ディナー,予算と実績の対比分析,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。,低,低,低,高,店舗集計; 外部連携,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,[外部]TITEM.sales_excluded,TITEM.sales_excluded; head_office_item_sales_logs.sales_excluded,-
110,ラクミーウェブ（会社）,分析画面,予実対比,フード仕入,L0,C,店舗月次,L1,-,インフォマート（仕入）,外部連携単独,インフォマート仕入データから単独取得,SUMフード,SUM(infomart_transactions.total_tax_excluded) WHERE category = 'フード' GROUP BY year,-,infomart_transactions.total_tax_excluded,infomart_transactions.total_tax_excluded,インフォマート（仕入）,[外部]infomart_transactions.total_tax_excluded,-,infomart_transactions.total_tax_excluded → infomart_transactions.total_tax_excluded → 年間予実対比.フード仕入,予算と実績の対比分析,外部連携検証済,infomart_transactions.total_tax_excluded → infomart_transactions.total_tax_excluded,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。,低,低,低,高,店舗集計; 外部連携,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,[外部]infomart_transactions.total_tax_excluded,infomart_transactions.total_tax_excluded; infomart_transactions.total_tax_excluded,-
111,ラクミーウェブ（会社）,分析画面,予実対比,ドリンク仕入,L0,C,店舗月次,L1,-,インフォマート（仕入）,外部連携単独,インフォマート仕入データから単独取得,SUMドリンク,SUM(infomart_transactions.total_tax_excluded) WHERE category = 'ドリンク' GROUP BY year,-,infomart_transactions.total_tax_excluded,infomart_transactions.total_tax_excluded,インフォマート（仕入）,[外部]infomart_transactions.total_tax_excluded,-,infomart_transactions.total_tax_excluded → infomart_transactions.total_tax_excluded → 年間予実対比.ドリンク仕入,予算と実績の対比分析,外部連携検証済,infomart_transactions.total_tax_excluded → infomart_transactions.total_tax_excluded,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。,低,低,低,高,店舗集計; 外部連携,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,[外部]infomart_transactions.total_tax_excluded,infomart_transactions.total_tax_excluded; infomart_transactions.total_tax_excluded,-
112,ラクミーウェブ（会社）,分析画面,予実対比,固定人件費,L0,C,店舗月次,L1,-,KOT（勤怠・人件費）,外部連携単独,KOT/ジョブカン勤怠データから単独取得,SUM月給者,SUM(head_office_connected_service_labor_costs_logs.labor_costs) WHERE employee_type = '月給者' GROUP BY year,-,head_office_connected_service_labor_costs_logs.labor_costs,head_office_connected_service_labor_costs_logs.labor_costs,勤怠（KOT/ジョブカン）,[外部]head_office_connected_service_labor_costs_logs.labor_costs,-,head_office_connected_service_labor_costs_logs.labor_costs → head_office_connected_service_labor_costs_logs.labor_costs → 年間予実対比.固定人件費,予算と実績の対比分析,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。,低,低,低,高,店舗集計; 外部連携,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,[外部]head_office_connected_service_labor_costs_logs.labor_costs,head_office_connected_service_labor_costs_logs.labor_costs; head_office_connected_service_labor_costs_logs.labor_costs,-
113,ラクミーウェブ（会社）,分析画面,予実対比,PA人件費,L0,C,店舗月次,L1,-,KOT（勤怠・人件費）,外部連携単独,KOT/ジョブカン勤怠データから単独取得,SUM年間,SUM(head_office_employee_working_records.daily_cost) GROUP BY year,-,head_office_employee_working_records.daily_cost,head_office_employee_working_records.daily_cost,-,[外部]head_office_employee_working_records.daily_cost,-,head_office_employee_working_records.daily_cost → head_office_employee_working_records.daily_cost → 年間予実対比.PA人件費,予算と実績の対比分析,外部連携検証済,データソース: KOT（勤怠・人件費）,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。,低,低,低,高,店舗集計; 外部連携,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,[外部]head_office_employee_working_records.daily_cost,head_office_employee_working_records.daily_cost; head_office_employee_working_records.daily_cost,-
114,ラクミーウェブ（会社）,分析画面,予実対比,ヘルプ人件費,L0,C,店舗月次,L1,画面間,計算項目,外部連携×外部連携,KOT内の複数データ組合せ,help_costs-help_costs_minus,店舗別人件費.ヘルプ人件費 - 店舗別人件費.ヘルプ人件費マイナス,-,"head_office_connected_service_labor_costs_logs.help_costs, head_office_connected_service_labor_costs_logs.help_costs_minus","head_office_connected_service_labor_costs_logs.help_costs, head_office_connected_service_labor_costs_logs.help_costs_minus",勤怠（KOT/ジョブカン）,SUM(紐づく店舗.予実対比.ヘルプ人件費),-,head_office_connected_service_labor_costs_logs.help_costs / head_office_connected_service_labor_costs_logs.help_costs_minus → head_office_connected_service_labor_costs_logs.help_costs / head_office_connected_service_labor_costs_logs.help_costs_minus → 年間予実対比.ヘルプ人件費,予算と実績の対比分析,外部連携検証済,head_office_connected_service_labor_costs_logs.help_costs → head_office_connected_service_labor_costs_logs.help_costs,-,-,実績算出・分析画面,実績算出,実績値を算出（定義元）。予実差額や各種比率の算出に使用。,中,中,中,最高,画面間参照; 外部連携; 複数ソース; 集計処理,スナップショット化・事前計算,◎,長期キャッシュ(1時間以上),日次バッチ,2,0,SUM(紐づく店舗.予実対比.ヘルプ人件費),"head_office_connected_service_labor_costs_logs.help_costs, head_office_connected_service_labor_costs_logs.help_costs_minus; head_office_connected_service_labor_costs_logs.help_costs, head_office_connected_service_labor_costs_logs.help_costs_minus",-
115,ラクミーウェブ（会社）,分析画面,予実対比,地代家賃,L1,C,店舗月次,L1,-,計算項目,費用設定参照,費用設定で設定した経費項目を参照,費目=家賃,monthly_costs.value WHERE cost_item = '家賃' GROUP BY year,-,monthly_costs.value,-,ユーザー入力（費用設定）,-,-,monthly_costs.value → 年間予実対比.地代家賃,予算と実績の対比分析,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出・分析,予実対比画面で算出・表示。実績算出と分析表示の両方の役割。,低,中,中,低,-,監視継続,◎,短期キャッシュ(1-5分),画面表示時,0,0,-,-; monthly_costs.value,-
116,ラクミーウェブ（会社）,分析画面,予実対比,資材費,L1,C,店舗月次,L1,-,計算項目,費用設定参照,費用設定で設定した経費項目を参照,費目=資材費,monthly_costs.value WHERE cost_item = '資材費' GROUP BY year,-,monthly_costs.value,-,ユーザー入力（費用設定）,-,-,monthly_costs.value → 年間予実対比.資材費,予算と実績の対比分析,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出・分析,予実対比画面で算出・表示。実績算出と分析表示の両方の役割。,低,中,中,低,-,監視継続,◎,短期キャッシュ(1-5分),画面表示時,0,0,-,-; monthly_costs.value,-
117,ラクミーウェブ（会社）,分析画面,予実対比,水道光熱費,L1,C,店舗月次,L1,-,計算項目,費用設定参照,費用設定で設定した経費項目を参照,費目=水道光熱費,monthly_costs.value WHERE cost_item = '水道光熱費' GROUP BY year,-,monthly_costs.value,-,ユーザー入力（費用設定）,-,-,monthly_costs.value → 年間予実対比.水道光熱費,予算と実績の対比分析,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出・分析,予実対比画面で算出・表示。実績算出と分析表示の両方の役割。,低,中,中,低,-,監視継続,◎,短期キャッシュ(1-5分),画面表示時,0,0,-,-; monthly_costs.value,-
118,ラクミーウェブ（会社）,分析画面,予実対比,減価償却費,L1,C,店舗月次,L1,-,計算項目,費用設定参照,費用設定で設定した経費項目を参照,費目=減価償却費,monthly_costs.value WHERE cost_item = '減価償却費' GROUP BY year,-,monthly_costs.value,-,ユーザー入力（費用設定）,-,-,monthly_costs.value → 年間予実対比.減価償却費,予算と実績の対比分析,スキーマ検証済,-,-,-,実績算出・分析画面,実績算出・分析,予実対比画面で算出・表示。実績算出と分析表示の両方の役割。,低,中,中,低,-,監視継続,◎,短期キャッシュ(1-5分),画面表示時,0,0,-,-; monthly_costs.value,-
