大項目	区分	ID	名称	カテゴリ/種別	ターゲット	互換ディメン	実装ステータス	開発コスト	マッチング制限	制限補足	粒度	期間属性	スコープ	主要目的_大項目	主要目的_中項目	ユースケース	計算レイヤー	演算ロジック_詳細	データソース	依存先指標	weighted_avg_denominator	aggregable_grains	snapshot_grain	snapshot_axes	retention_period	recompute_trigger	compute_mode	freeze_condition
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C272	店舗 × 業態 × 予算構成比_フード売上 計	予実系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次予算_フード売上 計 ÷ 月次予算_総売上 計 × 100	-	年間予実対比.月次予算_フード売上 計, 年間予実対比.月次予算_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C273	店舗 × 業態 × 予算構成比_ドリンク売上 計	予実系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次予算_ドリンク売上 計 ÷ 月次予算_総売上 計 × 100	-	年間予実対比.月次予算_ドリンク売上 計, 年間予実対比.月次予算_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C274	店舗 × 業態 × 予算構成比_その他売上 計	予実系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次予算_その他売上 計 ÷ 月次予算_総売上 計 × 100	-	年間予実対比.月次予算_その他売上 計, 年間予実対比.月次予算_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C275	店舗 × 業態 × 予算構成比_FLコスト 計	予実系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次予算_FLコスト 計 ÷ 月次予算_総売上 計 × 100	-	年間予実対比.月次予算_FLコスト 計, 年間予実対比.月次予算_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C276	店舗 × 業態 × 予算構成比_FD仕入 計	原価系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次予算_FD仕入 計 ÷ 月次予算_総売上 計 × 100	-	年間予実対比.月次予算_FD仕入 計, 年間予実対比.月次予算_総売上 計	仕入金額(全体)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C277	店舗 × 業態 × 予算構成比_人件費 計	人件費系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FORECAST	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L2-S	月次予算_人件費 計 ÷ 月次予算_総売上 計 × 100	-	年間予実対比.月次予算_人件費 計, 年間予実対比.月次予算_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C278	店舗 × 業態 × 予算構成比_その他経費 計	予実系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定（2軸クロス分析）	L2-S	月次予算_その他経費 計 ÷ 月次予算_総売上 計 × 100	-	年間予実対比.月次予算_その他経費 計, 年間予実対比.月次予算_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C279	店舗 × 業態 × 予算構成比_営業利益	予実系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次予算_営業利益 ÷ 月次予算_総売上 計 × 100	-	年間予実対比.月次予算_営業利益, 年間予実対比.月次予算_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C280	店舗 × 業態 × 予実差額_総売上 計	売上系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 多軸注意	業態マスタ / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_総売上 計 - 月次予算_総売上 計	-	年間予実対比.月次実績_総売上 計, 年間予実対比.月次予算_総売上 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C281	店舗 × 業態 × 予実差額_フード売上 計	売上系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 多軸注意	業態マスタ / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_フード売上 計 - 月次予算_フード売上 計	-	年間予実対比.月次実績_フード売上 計, 年間予実対比.月次予算_フード売上 計		month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C282	店舗 × 業態 × 予実差額_ドリンク売上 計	売上系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 多軸注意	業態マスタ / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_ドリンク売上 計 - 月次予算_ドリンク売上 計	-	年間予実対比.月次実績_ドリンク売上 計, 年間予実対比.月次予算_ドリンク売上 計		month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C283	店舗 × 業態 × 予実差額_その他売上 計	売上系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 多軸注意	業態マスタ / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_その他売上 計 - 月次予算_その他売上 計	-	年間予実対比.月次実績_その他売上 計, 年間予実対比.月次予算_その他売上 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C284	店舗 × 業態 × 予実差額_FLコスト 計	その他	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 多軸注意	業態マスタ / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_FLコスト 計 - 月次予算_FLコスト 計	-	年間予実対比.月次実績_FLコスト 計, 年間予実対比.月次予算_FLコスト 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C285	店舗 × 業態 × 予実差額_FD仕入 計	原価系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 多軸注意	業態マスタ / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（2軸クロス分析）	L2-S	月次実績_FD仕入 計 - 月次予算_FD仕入 計	-	年間予実対比.月次実績_FD仕入 計, 年間予実対比.月次予算_FD仕入 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	納品確定後
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C286	店舗 × 業態 × 予実差額_人件費 計	人件費系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 多軸注意	業態マスタ / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L2-S	月次実績_人件費 計 - 月次予算_人件費 計	-	年間予実対比.月次実績_人件費 計, 年間予実対比.月次予算_人件費 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C287	店舗 × 業態 × 予実差額_その他経費 計	その他	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 多軸注意	業態マスタ / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_その他経費 計 - 月次予算_その他経費 計	-	年間予実対比.月次実績_その他経費 計, 年間予実対比.月次予算_その他経費 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C288	店舗 × 業態 × 予実差額_営業利益	収益性	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 多軸注意	業態マスタ / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け（2軸クロス分析）	L2-S	月次実績_営業利益 - 月次予算_営業利益	-	年間予実対比.月次実績_営業利益, 年間予実対比.月次予算_営業利益		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	月次締め後（全費目確定）
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C289	店舗 × 業態 × 予算対比率_総売上 計	予実系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次実績_総売上 計 ÷ 月次予算_総売上 計 × 100	-	年間予実対比.月次実績_総売上 計, 年間予実対比.月次予算_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C290	店舗 × 業態 × 予算対比率_フード売上 計	予実系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次実績_フード売上 計 ÷ 月次予算_フード売上 計 × 100	-	年間予実対比.月次実績_フード売上 計, 年間予実対比.月次予算_フード売上 計	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C291	店舗 × 業態 × 予算対比率_ドリンク売上 計	予実系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次実績_ドリンク売上 計 ÷ 月次予算_ドリンク売上 計 × 100	-	年間予実対比.月次実績_ドリンク売上 計, 年間予実対比.月次予算_ドリンク売上 計	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C292	店舗 × 業態 × 予算対比率_その他売上 計	予実系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次実績_その他売上 計 ÷ 月次予算_その他売上 計 × 100	-	年間予実対比.月次実績_その他売上 計, 年間予実対比.月次予算_その他売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C293	店舗 × 業態 × 予算対比率_FLコスト 計	予実系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次実績_FLコスト 計 ÷ 月次予算_FLコスト 計 × 100	-	年間予実対比.月次実績_FLコスト 計, 年間予実対比.月次予算_FLコスト 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C294	店舗 × 業態 × 予算対比率_FD仕入 計	原価系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次実績_FD仕入 計 ÷ 月次予算_FD仕入 計 × 100	-	年間予実対比.月次実績_FD仕入 計, 年間予実対比.月次予算_FD仕入 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C295	店舗 × 業態 × 予算対比率_人件費 計	人件費系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FORECAST	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位（2軸クロス分析）	L2-S	月次実績_人件費 計 ÷ 月次予算_人件費 計 × 100	-	年間予実対比.月次実績_人件費 計, 年間予実対比.月次予算_人件費 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C296	店舗 × 業態 × 予算対比率_その他経費 計	予実系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定（2軸クロス分析）	L2-S	月次実績_その他経費 計 ÷ 月次予算_その他経費 計 × 100	-	年間予実対比.月次実績_その他経費 計, 年間予実対比.月次予算_その他経費 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C297	店舗 × 業態 × 予算対比率_営業利益	予実系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次実績_営業利益 ÷ 月次予算_営業利益 × 100	-	年間予実対比.月次実績_営業利益, 年間予実対比.月次予算_営業利益	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C298	店舗 × 業態 × 構成比_総売上 計	売上系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_総売上 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C299	店舗 × 業態 × 構成比_フード売上 計	売上系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_フード売上 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_フード売上 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C300	店舗 × 業態 × 構成比_ドリンク売上 計	売上系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_ドリンク売上 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_ドリンク売上 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C301	店舗 × 業態 × 構成比_その他売上 計	売上系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_その他売上 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_その他売上 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C302	店舗 × 業態 × 構成比_FLコスト 計	その他	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_FLコスト 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_FLコスト 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C303	店舗 × 業態 × 構成比_FD仕入 計	原価系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（2軸クロス分析）	L2-S	月次実績_FD仕入 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_FD仕入 計, 年間予実対比.月次実績_総売上 計	仕入金額(全体)	month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	納品確定後
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C304	店舗 × 業態 × 構成比_人件費 計	人件費系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L2-S	月次実績_人件費 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_人件費 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C305	店舗 × 業態 × 構成比_その他経費 計	その他	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_その他経費 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_その他経費 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C306	店舗 × 業態 × 構成比_営業利益	収益性	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 加重平均 / 🟡 多軸注意	業態マスタ / 率指標加重 / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け（2軸クロス分析）	L2-S	月次実績_営業利益 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_営業利益, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	月次締め後（全費目確定）
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C217	店舗 × 業態 × 年間実績_FLコスト 計	その他	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 多軸注意	業態マスタ / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	SUM	infomart_transactions.total_tax_excluded, head_office_connected_service_labor_costs_logs.labor_costs	-		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C232	店舗 × 業態 × 年間実績_営業利益	収益性	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 多軸注意	業態マスタ / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け（2軸クロス分析）	L2-S	売上-FLコスト-経費	monthly_costs.value	-		year	月次	shop × month	60M	nightly + monthly_finalize	batch	月次締め後（全費目確定）
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C317	店舗 × 業態 × 年間予算_FLコスト 計	予実系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 多軸注意	業態マスタ / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	年間予算_FD仕入 計 + 年間予算_人件費 計	-	年間予実対比（予実対比）.年間予算_FD仕入 計, 年間予実対比（予実対比）.年間予算_人件費 計		year	月次	shop × month	60M	on_budget_update	batch	予算確定後
マッピング_2軸	店舗 × 業態 × 指標	dim_shop+dim_business_type+C342	店舗 × 業態 × 年間予算_営業利益	予実系	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 多軸注意	業態マスタ / 2軸クロス、行列展開コスト	shop_id×format_id×metric	FLOW+MASTER+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	年間予算_総売上 計 - 年間予算_FLコスト 計 - 年間予算_その他経費 計	-	年間予実対比（予実対比）.年間予算_総売上 計, 年間予実対比（予実対比）.年間予算_FLコスト 計, 年間予実対比（予実対比）.年間予算_その他経費 計		year	月次	shop × month	60M	on_budget_update	batch	予算確定後
