大項目	区分	ID	名称	カテゴリ/種別	ターゲット	互換ディメン	実装ステータス	開発コスト	マッチング制限	制限補足	粒度	期間属性	スコープ	主要目的_大項目	主要目的_中項目	ユースケース	計算レイヤー	演算ロジック_詳細	データソース	依存先指標	weighted_avg_denominator	aggregable_grains	snapshot_grain	snapshot_axes	retention_period	recompute_trigger	compute_mode	freeze_condition
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S459	商品グループ × 仕入先 × 小計	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	参照表示	inventory_items.num, inventory_items.price	-			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S770	商品グループ × 仕入先 × AIによる費目生成	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	-	AI生成			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S775	商品グループ × 仕入先 × 推奨単価（税抜）	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	-	納品書撮影.納品単価			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S364	商品グループ × 仕入先 × 回転数	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	組数÷卓数	t_totals.receipt_no, shops.total_tables	流入分析.総組数, 流入分析.総卓数		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S369	商品グループ × 仕入先 × 平均回転数	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	AVG回転数	-	流入分析.回転数		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S370	商品グループ × 仕入先 × 平均テーブル回転数	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	AVGテーブル回転数	-	流入分析.テーブル回転数		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S738	商品グループ × 仕入先 × 発注日時	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	orders.created_at	発注書作成.作成日時			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S740	商品グループ × 仕入先 × 発注先	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	orders.client_name	発注書作成.発注先名			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S741	商品グループ × 仕入先 × 納品希望日	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	orders.delivery_date	発注書作成.納品希望日			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S742	商品グループ × 仕入先 × 発注書画像	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	orders.image_url	ユーザー撮影			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S753	商品グループ × 仕入先 × 納品日	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	delivery_note_photos.closed_date	納品書撮影.納品日			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S754	商品グループ × 仕入先 × 登録状況	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	delivery_note_photos.status	納品書撮影.ステータス			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S755	商品グループ × 仕入先 × 納品書画像	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	delivery_note_photos.photo	納品書撮影.納品書画像			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S744	商品グループ × 仕入先 × 発注者	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	arrivals.shop_vendor_id	AI読込（納品書画像）			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S745	商品グループ × 仕入先 × 納品日	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	delivery_note_photos.closed_date	AI読込（納品書画像）			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S746	商品グループ × 仕入先 × 注文数	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	arrival_items.num	AI読込（納品書画像）			オンデマンド	-	-	on_demand	on_demand	翌日日次確定
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S747	商品グループ × 仕入先 × 納品数	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	arrival_items.arrival_num	AI読込（納品書画像）			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S748	商品グループ × 仕入先 × 納品単価	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	arrival_items.price	AI読込（納品書画像）			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S749	商品グループ × 仕入先 × 小計（税抜）	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	arrival_items.subtotal_tax_excluded	納品数, 納品単価			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S750	商品グループ × 仕入先 × 小計（税込）	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	arrival_items.subtotal	小計（税抜）			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S751	商品グループ × 仕入先 × 納品書画像	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	delivery_note_photos.photo	ユーザー撮影			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S461	商品グループ × 仕入先 × 受付日時	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	参照表示	infomart_transactions.received_at	ラクミーアプリ.納品書撮影（登録）			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S462	商品グループ × 仕入先 × 納品日	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	参照表示	infomart_transactions.delivery_date	ラクミーアプリ.納品書撮影（登録）			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S465	商品グループ × 仕入先 × 発注先	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	参照表示	infomart_transactions.client_name	ラクミーアプリ.納品書撮影（登録）			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S467	商品グループ × 仕入先 × 発注者	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	参照表示	infomart_transactions.orderer_name	ラクミーアプリ.納品書撮影（登録）			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S468	商品グループ × 仕入先 × 受注者	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	参照表示	infomart_transactions.client_name	ラクミーアプリ.納品書撮影（登録）			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S470	商品グループ × 仕入先 × 納品日	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	参照表示	infomart_transactions.delivery_date	ラクミーアプリ.納品書撮影（登録）			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S374	商品グループ × 仕入先 × 比率	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別原価率	仕入先別の原価率変動、価格交渉/契約見直しタイミング判定（2軸クロス分析）	L2-S	費目÷総仕入×100	monthly_costs.value	-			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S789	商品グループ × 仕入先 × 仕入率（％）	原価系	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別原価率	仕入先別の原価率変動、価格交渉/契約見直しタイミング判定（2軸クロス分析）	L2-S	-	-	仕入額, 売上総額			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S797	商品グループ × 仕入先 × 仕入率（％）	原価系	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別原価率	仕入先別の原価率変動、価格交渉/契約見直しタイミング判定（2軸クロス分析）	L2-S	-	-	仕入額税込, 売上総額税込			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S783	商品グループ × 仕入先 × 標準税率（額）	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別原価率	仕入先別の原価率変動、価格交渉/契約見直しタイミング判定（2軸クロス分析）	L2-S	-	head_office_connected_service_sales_logs.sales_excluded (edited=1)	売上経費入力.店内売上税抜			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S784	商品グループ × 仕入先 × 軽減税率（額）	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別原価率	仕入先別の原価率変動、価格交渉/契約見直しタイミング判定（2軸クロス分析）	L2-S	-	head_office_connected_service_sales_logs.sales_tax_reduced (edited=1)	売上経費入力.店外売上税抜			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S791	商品グループ × 仕入先 × 標準税率（額）	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別原価率	仕入先別の原価率変動、価格交渉/契約見直しタイミング判定（2軸クロス分析）	L2-S	-	head_office_connected_service_sales_logs.sales (edited=1)	店内売上税込			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S792	商品グループ × 仕入先 × 軽減税率（額）	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別原価率	仕入先別の原価率変動、価格交渉/契約見直しタイミング判定（2軸クロス分析）	L2-S	-	head_office_connected_service_sales_logs.sales_tax_reduced (edited=1)	店外売上税込			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S786	商品グループ × 仕入先 × 費用総額	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	-	仕入額, 人件費			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S787	商品グループ × 仕入先 × 仕入額	原価系	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	arrival_items.subtotal_tax_excluded	納品書撮影.小計（税抜）			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S794	商品グループ × 仕入先 × 費用総額	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	-	仕入額税込, 人件費			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S795	商品グループ × 仕入先 × 仕入額	原価系	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 多軸注意	発注システム連携 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	arrival_items.subtotal	小計（税込）			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S105	商品グループ × 仕入先 × FD仕入率トレンド	原価系	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 加重平均 / 🟡 多軸注意	発注システム連携 / 率指標加重 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別原価率	仕入先別の原価率変動、価格交渉/契約見直しタイミング判定（2軸クロス分析）	L3-S	仕入÷売上×100推移	infomart_transactions.total_tax_excluded, head_office_connected_service_sales_logs.sales_excluded	予実対比.FD仕入, 当月実績.売上（税抜）	売上(税抜)	month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S108	商品グループ × 仕入先 × フード仕入比率	原価系	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 加重平均 / 🟡 多軸注意	発注システム連携 / 率指標加重 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別原価率	仕入先別の原価率変動、価格交渉/契約見直しタイミング判定（2軸クロス分析）	L3-S	フード仕入÷フード売上×100	infomart_transactions.total_tax_excluded, head_office_item_sales_logs.sales_excluded	予実対比.フード仕入, 予実対比.フード売上	売上(税抜)	month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S109	商品グループ × 仕入先 × ドリンク仕入比率	原価系	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 加重平均 / 🟡 多軸注意	発注システム連携 / 率指標加重 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別原価率	仕入先別の原価率変動、価格交渉/契約見直しタイミング判定（2軸クロス分析）	L3-S	ドリンク仕入÷ドリンク売上×100	infomart_transactions.total_tax_excluded, head_office_item_sales_logs.sales_excluded	予実対比.ドリンク仕入, 予実対比.ドリンク売上	売上(税抜)	month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S110	商品グループ × 仕入先 × フード仕入率	原価系	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 加重平均 / 🟡 多軸注意	発注システム連携 / 率指標加重 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別原価率	仕入先別の原価率変動、価格交渉/契約見直しタイミング判定（2軸クロス分析）	L3-S	フード仕入÷フード売上×100	infomart_transactions.total_tax_excluded, head_office_item_sales_logs.sales_excluded	予実対比.フード仕入, 予実対比.フード売上	売上(税抜)	month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S111	商品グループ × 仕入先 × フード原価率	原価系	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 加重平均 / 🟡 多軸注意	発注システム連携 / 率指標加重 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別原価率	仕入先別の原価率変動、価格交渉/契約見直しタイミング判定（2軸クロス分析）	L3-S	フード原価÷フード売上×100	t_items.sales_excluded	予実対比.フード売上	売上(税抜)	month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S115	商品グループ × 仕入先 × ドリンク仕入率	原価系	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 加重平均 / 🟡 多軸注意	発注システム連携 / 率指標加重 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別原価率	仕入先別の原価率変動、価格交渉/契約見直しタイミング判定（2軸クロス分析）	L3-S	ドリンク仕入÷ドリンク売上×100	infomart_transactions.total_tax_excluded, head_office_item_sales_logs.sales_excluded	予実対比.ドリンク仕入, 予実対比.ドリンク売上	売上(税抜)	month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S116	商品グループ × 仕入先 × ドリンク原価率	原価系	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 加重平均 / 🟡 多軸注意	発注システム連携 / 率指標加重 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別原価率	仕入先別の原価率変動、価格交渉/契約見直しタイミング判定（2軸クロス分析）	L3-S	ドリンク原価÷ドリンク売上×100	t_items.sales_excluded	予実対比.ドリンク売上	売上(税抜)	month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S120	商品グループ × 仕入先 × FD仕入率	原価系	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 加重平均 / 🟡 多軸注意	発注システム連携 / 率指標加重 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別原価率	仕入先別の原価率変動、価格交渉/契約見直しタイミング判定（2軸クロス分析）	L3-S	仕入÷売上×100	infomart_transactions.total_tax_excluded, head_office_connected_service_sales_logs.sales_excluded	予実対比.FD仕入, 当月実績.売上（税抜）	売上(税抜)	month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	納品確定後
マッピング_2軸	商品グループ × 仕入先 × 指標	dim_product_group+dim_supplier+S121	商品グループ × 仕入先 × FD原価率	原価系	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 加重平均 / 🟡 多軸注意	発注システム連携 / 率指標加重 / 2軸クロス、行列展開コスト	product_group_id×supplier_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別原価率	仕入先別の原価率変動、価格交渉/契約見直しタイミング判定（2軸クロス分析）	L3-S	原価÷売上×100	z_totals.sales_excluded	当月実績.売上（税抜）	売上(税抜)	month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
