大項目	区分	ID	名称	カテゴリ/種別	ターゲット	互換ディメン	実装ステータス	開発コスト	マッチング制限	制限補足	粒度	期間属性	スコープ	主要目的_大項目	主要目的_中項目	ユースケース	計算レイヤー	演算ロジック_詳細	データソース	依存先指標	weighted_avg_denominator	aggregable_grains	snapshot_grain	snapshot_axes	retention_period	recompute_trigger	compute_mode	freeze_condition
マッピング_2軸	日 × 指標バンドルタグ × 指標	dim_date+tag_indicator_bundle+CE-09	日 × 指標バンドルタグ × シナリオ別予測利益	収益性	本部管理者	-	🟠 後続開発_長期_未来指標_データ整備	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×metric_id[]×metric	FLOW+FLOW+FORECAST	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け（2軸クロス分析）	L4(提案)	楽観=+5%売上/標準=現状/悲観=-10%売上 での利益	-	月次予算(3次), 変動費率(3次), 固定費(3次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	日 × 指標バンドルタグ × 指標	dim_date+tag_indicator_bundle+CE-07	日 × 指標バンドルタグ × 固定費カバー率	その他	本部管理者	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×metric_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	売上（税抜） ÷ 固定費	-	売上(3次), 固定費用予算(4次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	日 × 指標バンドルタグ × 指標	dim_date+tag_indicator_bundle+CHB-46	日 × 指標バンドルタグ × 在庫過剰店舗アラート	その他	本部管理者	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 STOCK指標 / 🟡 多軸注意	タグメンバー次第 / 期末値集計 / 2軸クロス、行列展開コスト	date×metric_id[]×metric	FLOW+FLOW+STOCK	画面内	在庫・棚卸	棚卸金額	棚卸金額の月次推移、在庫過剰/欠品リスク管理（2軸クロス分析）	L4(提案)	在庫残日数>10日の店舗	-	店舗別在庫(3次), 店舗別使用量(2次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	日 × 指標バンドルタグ × 指標	dim_date+tag_indicator_bundle+CH-02	日 × 指標バンドルタグ × 店舗別在庫残日数	その他	本部管理者	-	🟠 後続開発_長期_未来指標_データ整備	中	🟡 タグ次第 / 🟡 STOCK指標 / 🟡 多軸注意	タグメンバー次第 / 期末値集計 / 2軸クロス、行列展開コスト	date×metric_id[]×metric	FLOW+FLOW+STOCK	画面内	在庫・棚卸	棚卸金額	棚卸金額の月次推移、在庫過剰/欠品リスク管理（2軸クロス分析）	L4(提案)	期末在庫金額 ÷ 日次使用金額（平均）	-	棚卸金額(3次), 仕入金額(2次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	日 × 指標バンドルタグ × 指標	dim_date+tag_indicator_bundle+CHB-14	日 × 指標バンドルタグ × 客数成長率ランキング	客数系	本部管理者	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×metric_id[]×metric	FLOW+FLOW+FLOW	画面内	客数分析	客数推移	客数の前年比/曜日傾向、集客施策の効果検証（2軸クロス分析）	L4(提案)	店舗別客数成長率の順位	-	店舗別客数(1次), 前年同月(4次)			オンデマンド	-	-	on_demand	hybrid	翌日日次確定
マッピング_2軸	日 × 指標バンドルタグ × 指標	dim_date+tag_indicator_bundle+CM-10	日 × 指標バンドルタグ × 販促効果ランキング	その他	本部管理者	-	🟠 後続開発_長期_未来指標_データ整備	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×metric_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	店舗別 (施策期間売上 - 通常売上) ÷ 通常売上 × 100	-	売上(2次), キャンペーン実施日(1次 要追加)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	日 × 指標バンドルタグ × 指標	dim_date+tag_indicator_bundle+CH-05	日 × 指標バンドルタグ × 発注遅延店舗数	その他	本部管理者	-	🟠 後続開発_長期_未来指標_データ整備	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×metric_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	発注締切を過ぎた店舗数 / 全店数 × 100	-	発注日時(1次:納品書撮影 or 発注書一覧), 発注締切(マスタ:1次)			オンデマンド	-	-	on_demand	hybrid	納品確定後
マッピング_2軸	日 × 指標バンドルタグ × 指標	dim_date+tag_indicator_bundle+CH-06	日 × 指標バンドルタグ × 納品差異サマリー（全店）	その他	本部管理者	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×metric_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	店舗×仕入先×日別の納品差異件数	-	納品差異(2次), 仕入先(1次)			オンデマンド	-	-	on_demand	hybrid	納品確定後
マッピング_2軸	日 × 指標バンドルタグ × 指標	dim_date+tag_indicator_bundle+CH-04	日 × 指標バンドルタグ × 実績入力遅延店舗リスト	その他	本部管理者	-	🟠 後続開発_長期_未来指標_データ整備	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×metric_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	前日までの実績入力が未完了の店舗一覧	-	入力ステータス(1次), 締切日(マスタ:1次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	日 × 指標バンドルタグ × 指標	dim_date+tag_indicator_bundle+C503	日 × 指標バンドルタグ × ラベルグループ小計	その他	本部管理者	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×metric_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-L	【組織】ラベルグループ単位の集計	-	店舗ラベル利益, 店舗ラベル売上, ラベルグループ含有ラベル		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	依存元指標確定後
マッピング_2軸	日 × 指標バンドルタグ × 指標	dim_date+tag_indicator_bundle+C504	日 × 指標バンドルタグ × ユニーク店舗合計	その他	本部管理者	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×metric_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L3-L	【統制】N:N重複排他後の店舗合計	-	店舗ラベル利益, 店舗ラベル売上, 排他モードフラグ, ラベルグループ小計		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	依存元指標確定後
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C45	日 × 店舗バンドルタグ × 売上（税抜）	売上系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	SUM商品別	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	翌日日次確定
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C46	日 × 店舗バンドルタグ × 売上構成比率	売上系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 加重平均 / 🟡 多軸注意	タグメンバー次第 / 率指標加重 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	商品÷総売上×100	head_office_item_sales_logs.sales_excluded, head_office_connected_service_sales_logs.sales_excluded	ABC分析.売上（税抜）, 当月実績.売上（税抜）	売上(税抜)	date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	翌日日次確定
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C47	日 × 店舗バンドルタグ × 販売点数	客数系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	客数分析	客数推移	客数の前年比/曜日傾向、集客施策の効果検証（2軸クロス分析）	L1	SUM商品別	head_office_item_sales_logs.quantity	[外部]TITEM.quantity		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C48	日 × 店舗バンドルタグ × 販売点数構成比率	客数系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 加重平均 / 🟡 多軸注意	タグメンバー次第 / 率指標加重 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	客数分析	客数推移	客数の前年比/曜日傾向、集客施策の効果検証（2軸クロス分析）	L1	商品数÷総数×100	head_office_item_sales_logs.quantity	ABC分析.販売点数	売上(税抜)	date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C49	日 × 店舗バンドルタグ × 価格	売上系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	売上÷数量	head_office_item_sales_logs.sales_excluded, head_office_item_sales_logs.quantity	ABC分析.売上（税抜）, ABC分析.販売点数		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C50	日 × 店舗バンドルタグ × 目標PA人件費率	人件費系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位（2軸クロス分析）	L1	マスタ参照	monthly_budgets.food_cost_rate（またはlabor_cost_rate）, monthly_budgets.profit	[入力]monthly_budgets.food_cost_rate（またはlabor_cost_rate）			オンデマンド	-	-	on_demand	on_demand	月次給与確定後
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C100	日 × 店舗バンドルタグ × FD仕入　計	原価系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（2軸クロス分析）	L1	SUM	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	納品確定後
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C101	日 × 店舗バンドルタグ × 人件費　計	人件費系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L1	SUM	head_office_connected_service_labor_costs_logs.labor_costs	[外部]head_office_connected_service_labor_costs_logs.labor_costs		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C106	日 × 店舗バンドルタグ × フード売上ランチ	売上系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	SUM(フードかつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × time_slot × product	13M	nightly	batch	翌日日次確定
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C107	日 × 店舗バンドルタグ × フード売上ディナー	売上系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	SUM(フードかつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × time_slot × product	13M	nightly	batch	翌日日次確定
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C108	日 × 店舗バンドルタグ × ドリンク売上ランチ	売上系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	SUM(ドリンクかつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × time_slot × product	13M	nightly	batch	翌日日次確定
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C109	日 × 店舗バンドルタグ × ドリンク売上ディナー	売上系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	SUM(ドリンクかつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × time_slot × product	13M	nightly	batch	翌日日次確定
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C110	日 × 店舗バンドルタグ × フード仕入	原価系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（2軸クロス分析）	L1	SUMフード	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	納品確定後
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C111	日 × 店舗バンドルタグ × ドリンク仕入	原価系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（2軸クロス分析）	L1	SUMドリンク	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	納品確定後
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C112	日 × 店舗バンドルタグ × 固定人件費	人件費系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L1	SUM月給者	head_office_connected_service_labor_costs_logs.labor_costs	[外部]head_office_connected_service_labor_costs_logs.labor_costs		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C113	日 × 店舗バンドルタグ × PA人件費	人件費系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位（2軸クロス分析）	L1	SUM年間	head_office_employee_working_records.daily_cost	[外部]head_office_employee_working_records.daily_cost		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C114	日 × 店舗バンドルタグ × ヘルプ人件費	人件費系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L1	help_costs-help_costs_minus	head_office_connected_service_labor_costs_logs.help_costs, head_office_connected_service_labor_costs_logs.help_costs_minus	SUM(紐づく店舗.予実対比.ヘルプ人件費)		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C51	日 × 店舗バンドルタグ × 総売上	売上系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	SUM	head_office_connected_service_sales_logs.sales_excluded	[外部]ZTOTAL.sales_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	翌日日次確定
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C52	日 × 店舗バンドルタグ × フード売上	売上系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	SUMフード	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × product	13M	nightly	batch	翌日日次確定
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C53	日 × 店舗バンドルタグ × フード売上ランチ	売上系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	SUM(フードかつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × time_slot × product	13M	nightly	batch	翌日日次確定
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C54	日 × 店舗バンドルタグ × フード売上ディナー	売上系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	SUM(フードかつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × time_slot × product	13M	nightly	batch	翌日日次確定
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C55	日 × 店舗バンドルタグ × ドリンク売上	売上系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	SUMドリンク	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × product	13M	nightly	batch	翌日日次確定
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C56	日 × 店舗バンドルタグ × ドリンク売上ランチ	売上系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	SUM(ドリンクかつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × time_slot × product	13M	nightly	batch	翌日日次確定
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C57	日 × 店舗バンドルタグ × ドリンク売上ディナー	売上系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	SUM(ドリンクかつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × time_slot × product	13M	nightly	batch	翌日日次確定
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C59	日 × 店舗バンドルタグ × FD仕入	原価系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（2軸クロス分析）	L1	SUMFD	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	納品確定後
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C60	日 × 店舗バンドルタグ × フード仕入	原価系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（2軸クロス分析）	L1	SUMフード	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	納品確定後
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C61	日 × 店舗バンドルタグ × ドリンク仕入	原価系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（2軸クロス分析）	L1	SUMドリンク	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	納品確定後
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C62	日 × 店舗バンドルタグ × 人件費	人件費系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L1	SUM	head_office_connected_service_labor_costs_logs.labor_costs	[外部]head_office_connected_service_labor_costs_logs.labor_costs		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C63	日 × 店舗バンドルタグ × 固定人件費	人件費系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L1	SUM月給者	head_office_connected_service_labor_costs_logs.labor_costs	[外部]head_office_connected_service_labor_costs_logs.labor_costs		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C64	日 × 店舗バンドルタグ × PA人件費	人件費系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位（2軸クロス分析）	L1	SUM時給者	head_office_employee_working_records.daily_cost	[外部]head_office_employee_working_records.daily_cost		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 店舗バンドルタグ × 指標	dim_date+tag_shop_bundle+C65	日 × 店舗バンドルタグ × その他売上（サービス料等）	売上系	本部管理者	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	date×shop_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	SUM	z_totals.service_charge_1	[外部]ZTOTAL.service_charge_1		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	翌日日次確定
