大項目	区分	ID	名称	カテゴリ/種別	ターゲット	互換ディメン	実装ステータス	開発コスト	マッチング制限	制限補足	粒度	期間属性	スコープ	主要目的_大項目	主要目的_中項目	ユースケース	計算レイヤー	演算ロジック_詳細	データソース	依存先指標	weighted_avg_denominator	aggregable_grains	snapshot_grain	snapshot_axes	retention_period	recompute_trigger	compute_mode	freeze_condition
マッピング_3軸	個別	MAP3S-00050	店舗 × 月 × 商品 × 予算構成比_その他経費 計	予実系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S210) を shop × month × product で算出	-	S210	売上(税抜)	month,quarter,year	月次	shop × month × product	60M	on_budget_update	batch	予算確定後
マッピング_3軸	個別	MAP3S-00051	店舗 × 月 × 商品 × 予算構成比_営業利益	予実系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S211) を shop × month × product で算出	-	S211	売上(税抜)	month,quarter,year	月次	shop × month × product	60M	on_budget_update	batch	予算確定後
マッピング_3軸	個別	MAP3S-00052	店舗 × 月 × 商品 × 予実差額_総売上 計	売上系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S212) を shop × month × product で算出	-	S212		month,quarter,year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_3軸	個別	MAP3S-00053	店舗 × 月 × 商品 × 予実差額_フード売上 計	売上系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S213) を shop × month × product で算出	-	S213		month,quarter,year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_3軸	個別	MAP3S-00054	店舗 × 月 × 商品 × 予実差額_ドリンク売上 計	売上系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S214) を shop × month × product で算出	-	S214		month,quarter,year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_3軸	個別	MAP3S-00055	店舗 × 月 × 商品 × 予実差額_FLコスト 計	その他	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S216) を shop × month × product で算出	-	S216		month,quarter,year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	確定なし
マッピング_3軸	個別	MAP3S-00056	店舗 × 月 × 商品 × 予実差額_人件費 計	人件費系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S218) を shop × month × product で算出	-	S218		month,quarter,year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	確定なし
マッピング_3軸	個別	MAP3S-00057	店舗 × 月 × 商品 × 予実差額_その他経費 計	その他	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S219) を shop × month × product で算出	-	S219		month,quarter,year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	確定なし
マッピング_3軸	個別	MAP3S-00058	店舗 × 月 × 商品 × 予実差額_営業利益	収益性	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S220) を shop × month × product で算出	-	S220		month,quarter,year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	月次締め後（全費目確定）
マッピング_3軸	個別	MAP3S-00059	店舗 × 月 × 商品 × 予算対比率_総売上 計	予実系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S221) を shop × month × product で算出	-	S221	売上(税抜)	month,quarter,year	月次	shop × month × product	60M	on_budget_update	batch	予算確定後
マッピング_3軸	個別	MAP3S-00060	店舗 × 月 × 商品 × 予算対比率_フード売上 計	予実系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S222) を shop × month × product で算出	-	S222	売上(税抜)	month,quarter,year	月次	shop × month × product	60M	on_budget_update	batch	予算確定後
マッピング_3軸	個別	MAP3S-00061	店舗 × 月 × 商品 × 予算対比率_ドリンク売上 計	予実系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S223) を shop × month × product で算出	-	S223	売上(税抜)	month,quarter,year	月次	shop × month × product	60M	on_budget_update	batch	予算確定後
マッピング_3軸	個別	MAP3S-00062	店舗 × 月 × 商品 × 予算対比率_FLコスト 計	予実系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S225) を shop × month × product で算出	-	S225	売上(税抜)	month,quarter,year	月次	shop × month × product	60M	on_budget_update	batch	予算確定後
マッピング_3軸	個別	MAP3S-00063	店舗 × 月 × 商品 × 予算対比率_人件費 計	人件費系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S227) を shop × month × product で算出	-	S227	売上(税抜)	month,quarter,year	月次	shop × month × product	60M	on_budget_update	batch	予算確定後
マッピング_3軸	個別	MAP3S-00064	店舗 × 月 × 商品 × 予算対比率_その他経費 計	予実系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S228) を shop × month × product で算出	-	S228	売上(税抜)	month,quarter,year	月次	shop × month × product	60M	on_budget_update	batch	予算確定後
マッピング_3軸	個別	MAP3S-00065	店舗 × 月 × 商品 × 予算対比率_営業利益	予実系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S229) を shop × month × product で算出	-	S229	売上(税抜)	month,quarter,year	月次	shop × month × product	60M	on_budget_update	batch	予算確定後
マッピング_3軸	個別	MAP3S-00066	店舗 × 月 × 商品 × 構成比_総売上 計	売上系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S230) を shop × month × product で算出	-	S230	売上(税抜)	month,quarter,year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_3軸	個別	MAP3S-00067	店舗 × 月 × 商品 × 構成比_フード売上 計	売上系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S231) を shop × month × product で算出	-	S231	売上(税抜)	month,quarter,year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_3軸	個別	MAP3S-00068	店舗 × 月 × 商品 × 構成比_ドリンク売上 計	売上系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S232) を shop × month × product で算出	-	S232	売上(税抜)	month,quarter,year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_3軸	個別	MAP3S-00069	店舗 × 月 × 商品 × 構成比_FLコスト 計	その他	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S234) を shop × month × product で算出	-	S234	売上(税抜)	month,quarter,year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	確定なし
マッピング_3軸	個別	MAP3S-00070	店舗 × 月 × 商品 × 構成比_FD仕入 計	原価系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S235) を shop × month × product で算出	-	S235	仕入金額(全体)	month,quarter,year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	納品確定後
マッピング_3軸	個別	MAP3S-00071	店舗 × 月 × 商品 × 構成比_人件費 計	人件費系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S236) を shop × month × product で算出	-	S236	売上(税抜)	month,quarter,year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	確定なし
マッピング_3軸	個別	MAP3S-00072	店舗 × 月 × 商品 × 構成比_その他経費 計	その他	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S237) を shop × month × product で算出	-	S237	売上(税抜)	month,quarter,year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	確定なし
マッピング_3軸	個別	MAP3S-00073	店舗 × 月 × 商品 × 構成比_営業利益	収益性	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S238) を shop × month × product で算出	-	S238	売上(税抜)	month,quarter,year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	月次締め後（全費目確定）
マッピング_3軸	個別	MAP3S-00074	店舗 × 月 × 商品 × 予算構成比_総売上 計	予実系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S515) を shop × month × product で算出	-	S515	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_3軸	個別	MAP3S-00075	店舗 × 月 × 商品 × 予算構成比_フード売上 計	予実系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S516) を shop × month × product で算出	-	S516	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_3軸	個別	MAP3S-00076	店舗 × 月 × 商品 × 予算構成比_ドリンク売上 計	予実系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S517) を shop × month × product で算出	-	S517	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_3軸	個別	MAP3S-00077	店舗 × 月 × 商品 × 予算構成比_FLコスト 計	予実系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S519) を shop × month × product で算出	-	S519	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_3軸	個別	MAP3S-00078	店舗 × 月 × 商品 × 予算構成比_FD仕入 計	原価系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S520) を shop × month × product で算出	-	S520	仕入金額(全体)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_3軸	個別	MAP3S-00079	店舗 × 月 × 商品 × 予算構成比_人件費 計	人件費系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S521) を shop × month × product で算出	-	S521	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_3軸	個別	MAP3S-00080	店舗 × 月 × 商品 × 予算構成比_その他経費 計	予実系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S522) を shop × month × product で算出	-	S522	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_3軸	個別	MAP3S-00081	店舗 × 月 × 商品 × 予算構成比_営業利益	予実系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S523) を shop × month × product で算出	-	S523	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_3軸	個別	MAP3S-00082	店舗 × 月 × 商品 × 予実差額_総売上 計	売上系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S524) を shop × month × product で算出	-	S524		month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_3軸	個別	MAP3S-00083	店舗 × 月 × 商品 × 予実差額_フード売上 計	売上系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S525) を shop × month × product で算出	-	S525		month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_3軸	個別	MAP3S-00084	店舗 × 月 × 商品 × 予実差額_ドリンク売上 計	売上系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S526) を shop × month × product で算出	-	S526		month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_3軸	個別	MAP3S-00085	店舗 × 月 × 商品 × 予実差額_FLコスト 計	その他	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S528) を shop × month × product で算出	-	S528		month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_3軸	個別	MAP3S-00086	店舗 × 月 × 商品 × 予実差額_人件費 計	人件費系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S530) を shop × month × product で算出	-	S530		month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_3軸	個別	MAP3S-00087	店舗 × 月 × 商品 × 予実差額_その他経費 計	その他	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S531) を shop × month × product で算出	-	S531		month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_3軸	個別	MAP3S-00088	店舗 × 月 × 商品 × 予実差額_営業利益	収益性	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S532) を shop × month × product で算出	-	S532		month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	月次締め後（全費目確定）
マッピング_3軸	個別	MAP3S-00089	店舗 × 月 × 商品 × 予算対比率_総売上 計	予実系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S533) を shop × month × product で算出	-	S533	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_3軸	個別	MAP3S-00090	店舗 × 月 × 商品 × 予算対比率_フード売上 計	予実系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S534) を shop × month × product で算出	-	S534	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_3軸	個別	MAP3S-00091	店舗 × 月 × 商品 × 予算対比率_ドリンク売上 計	予実系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S535) を shop × month × product で算出	-	S535	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_3軸	個別	MAP3S-00092	店舗 × 月 × 商品 × 予算対比率_FLコスト 計	予実系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S537) を shop × month × product で算出	-	S537	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_3軸	個別	MAP3S-00093	店舗 × 月 × 商品 × 予算対比率_人件費 計	人件費系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S539) を shop × month × product で算出	-	S539	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_3軸	個別	MAP3S-00094	店舗 × 月 × 商品 × 予算対比率_その他経費 計	予実系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S540) を shop × month × product で算出	-	S540	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_3軸	個別	MAP3S-00095	店舗 × 月 × 商品 × 予算対比率_営業利益	予実系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S541) を shop × month × product で算出	-	S541	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_3軸	個別	MAP3S-00096	店舗 × 月 × 商品 × 構成比_総売上 計	売上系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S542) を shop × month × product で算出	-	S542	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_3軸	個別	MAP3S-00097	店舗 × 月 × 商品 × 構成比_フード売上 計	売上系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S543) を shop × month × product で算出	-	S543	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_3軸	個別	MAP3S-00098	店舗 × 月 × 商品 × 構成比_ドリンク売上 計	売上系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S544) を shop × month × product で算出	-	S544	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_3軸	個別	MAP3S-00099	店舗 × 月 × 商品 × 構成比_FLコスト 計	その他	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S546) を shop × month × product で算出	-	S546	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_3軸	個別	MAP3S-00100	店舗 × 月 × 商品 × 構成比_FD仕入 計	原価系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S547) を shop × month × product で算出	-	S547	仕入金額(全体)	month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	納品確定後
マッピング_3軸	個別	MAP3S-00101	店舗 × 月 × 商品 × 構成比_人件費 計	人件費系	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S548) を shop × month × product で算出	-	S548	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_3軸	個別	MAP3S-00102	店舗 × 月 × 商品 × 構成比_その他経費 計	その他	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S549) を shop × month × product で算出	-	S549	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_3軸	個別	MAP3S-00103	店舗 × 月 × 商品 × 構成比_営業利益	収益性	店長	dim_shop, dim_month, dim_product	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け (KPI単独表示)	L2-S	3軸クロス集計: 親メジャー(S550) を shop × month × product で算出	-	S550	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	月次締め後（全費目確定）
