大項目	区分	ID	名称	カテゴリ/種別	ターゲット	互換ディメン	実装ステータス	開発コスト	マッチング制限	制限補足	粒度	期間属性	スコープ	主要目的_大項目	主要目的_中項目	ユースケース	計算レイヤー	演算ロジック_詳細	データソース	依存先指標	weighted_avg_denominator	aggregable_grains	snapshot_grain	snapshot_axes	retention_period	recompute_trigger	compute_mode	freeze_condition
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S726	週 × 仕入先ラベル × 年間構成比_ラクミー利用料	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 加重平均 / 🟡 多軸注意	発注システム連携 / N:N排他 / 率指標加重 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	年間実績_ラクミー利用料 ÷ 年間実績_総売上 計 × 100	-	年間予実対比（予実対比）.年間実績_ラクミー利用料, 年間予実対比（予実対比）.年間実績_総売上 計	売上(税抜)	year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S727	週 × 仕入先ラベル × 年間構成比_レジ利用料	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 加重平均 / 🟡 多軸注意	発注システム連携 / N:N排他 / 率指標加重 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	年間実績_レジ利用料 ÷ 年間実績_総売上 計 × 100	-	年間予実対比（予実対比）.年間実績_レジ利用料, 年間予実対比（予実対比）.年間実績_総売上 計	売上(税抜)	year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S728	週 × 仕入先ラベル × 年間構成比_クレジットカード手数料	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 加重平均 / 🟡 多軸注意	発注システム連携 / N:N排他 / 率指標加重 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	年間実績_クレジットカード手数料 ÷ 年間実績_総売上 計 × 100	-	年間予実対比（予実対比）.年間実績_クレジットカード手数料, 年間予実対比（予実対比）.年間実績_総売上 計	売上(税抜)	year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S729	週 × 仕入先ラベル × 年間構成比_お花代	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 加重平均 / 🟡 多軸注意	発注システム連携 / N:N排他 / 率指標加重 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	年間実績_お花代 ÷ 年間実績_総売上 計 × 100	-	年間予実対比（予実対比）.年間実績_お花代, 年間予実対比（予実対比）.年間実績_総売上 計	売上(税抜)	year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S730	週 × 仕入先ラベル × 年間構成比_営業利益	収益性	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 加重平均 / 🟡 多軸注意	発注システム連携 / N:N排他 / 率指標加重 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	年間実績_営業利益 ÷ 年間実績_総売上 計 × 100	-	年間予実対比（予実対比）.年間実績_営業利益, 年間予実対比（予実対比）.年間実績_総売上 計	売上(税抜)	year	月次	shop × month	60M	nightly + monthly_finalize	batch	月次締め後（全費目確定）
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S299	週 × 仕入先ラベル × 変動費単価	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 加重平均 / 🟡 多軸注意	発注システム連携 / N:N排他 / 率指標加重 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	変動費÷客数	z_totals.customers	感度分析.変動費, 感度分析.客数		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S329	週 × 仕入先ラベル × 原価（金額）	原価系	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	前月在庫+仕入-当月在庫	shop_inventories.amount（棚卸入力）, infomart_transactions.total_tax_excluded	月次レポート.対象前月在庫, 月次レポート.仕入総額, 月次レポート.対象月在庫			月次	shop × month	-	nightly + monthly_finalize	on_demand	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S48	週 × 仕入先ラベル × 変動費率	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別原価率	仕入先別の原価率変動、価格交渉/契約見直しタイミング判定（2軸クロス分析）	L2-S	FD仕入比率 + PA人件費率 + 変動費用予算率	-	月次予算設定.FD仕入比率, 月次予算設定.PA人件費率, 月次予算設定.変動費用予算			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S49	週 × 仕入先ラベル × 変動費単価	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	目標客単価 × 変動費率	-	画面内計算, 画面内計算			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S50	週 × 仕入先ラベル × 粗利単価	収益性	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	目標客単価 - 変動費単価	-	画面内計算, 画面内計算			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S52	週 × 仕入先ラベル × 変動費	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	売上（税抜） × 変動費率	-	月次予算設定.売上（税抜）, 画面内計算			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S53	週 × 仕入先ラベル × 粗利率	収益性	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別原価率	仕入先別の原価率変動、価格交渉/契約見直しタイミング判定（2軸クロス分析）	L2-S	100 - 変動費率	-	月次予算設定.変動費率			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S55	週 × 仕入先ラベル × 営業利益	収益性	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	粗利 - 固定費用予算	-	月次予算設定.粗利, 月次予算設定.固定費用予算			オンデマンド	-	-	on_demand	on_demand	月次締め後（全費目確定）
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S73b	週 × 仕入先ラベル × 粗利	収益性	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	売上（税抜） - 変動費	-	月次予算設定.売上（税抜）, 月次予算設定.変動費			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S98	週 × 仕入先ラベル × 小計	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	在庫数量×商品単価	inventory_items.num, inventory_items.price	-			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S455	週 × 仕入先ラベル × 実施日	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	日付	inventories.date	-			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S457	週 × 仕入先ラベル × 在庫数量	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 STOCK指標 / 🟡 多軸注意	発注システム連携 / N:N排他 / 期末値集計 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+STOCK	外部×画面	在庫・棚卸	棚卸金額	棚卸金額の月次推移、在庫過剰/欠品リスク管理（2軸クロス分析）	L2-S	入力値	inventory_items.num	-			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S458	週 × 仕入先ラベル × 商品単価	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	入力値	inventory_items.price	-			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S459	週 × 仕入先ラベル × 小計	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	参照表示	inventory_items.num, inventory_items.price	-			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S770	週 × 仕入先ラベル × AIによる費目生成	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	-	AI生成			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S775	週 × 仕入先ラベル × 推奨単価（税抜）	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	-	納品書撮影.納品単価			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S364	週 × 仕入先ラベル × 回転数	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	組数÷卓数	t_totals.receipt_no, shops.total_tables	流入分析.総組数, 流入分析.総卓数		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S369	週 × 仕入先ラベル × 平均回転数	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	AVG回転数	-	流入分析.回転数		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S370	週 × 仕入先ラベル × 平均テーブル回転数	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	AVGテーブル回転数	-	流入分析.テーブル回転数		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S738	週 × 仕入先ラベル × 発注日時	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	orders.created_at	発注書作成.作成日時			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S740	週 × 仕入先ラベル × 発注先	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	orders.client_name	発注書作成.発注先名			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S741	週 × 仕入先ラベル × 納品希望日	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	orders.delivery_date	発注書作成.納品希望日			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S742	週 × 仕入先ラベル × 発注書画像	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	orders.image_url	ユーザー撮影			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S753	週 × 仕入先ラベル × 納品日	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	delivery_note_photos.closed_date	納品書撮影.納品日			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S754	週 × 仕入先ラベル × 登録状況	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	delivery_note_photos.status	納品書撮影.ステータス			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S755	週 × 仕入先ラベル × 納品書画像	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	delivery_note_photos.photo	納品書撮影.納品書画像			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S744	週 × 仕入先ラベル × 発注者	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	arrivals.shop_vendor_id	AI読込（納品書画像）			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S745	週 × 仕入先ラベル × 納品日	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	delivery_note_photos.closed_date	AI読込（納品書画像）			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S746	週 × 仕入先ラベル × 注文数	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	arrival_items.num	AI読込（納品書画像）			オンデマンド	-	-	on_demand	on_demand	翌日日次確定
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S747	週 × 仕入先ラベル × 納品数	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	arrival_items.arrival_num	AI読込（納品書画像）			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S748	週 × 仕入先ラベル × 納品単価	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	arrival_items.price	AI読込（納品書画像）			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S749	週 × 仕入先ラベル × 小計（税抜）	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	arrival_items.subtotal_tax_excluded	納品数, 納品単価			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S750	週 × 仕入先ラベル × 小計（税込）	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	arrival_items.subtotal	小計（税抜）			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S751	週 × 仕入先ラベル × 納品書画像	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	-	delivery_note_photos.photo	ユーザー撮影			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S461	週 × 仕入先ラベル × 受付日時	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	参照表示	infomart_transactions.received_at	ラクミーアプリ.納品書撮影（登録）			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S462	週 × 仕入先ラベル × 納品日	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	参照表示	infomart_transactions.delivery_date	ラクミーアプリ.納品書撮影（登録）			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S465	週 × 仕入先ラベル × 発注先	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	参照表示	infomart_transactions.client_name	ラクミーアプリ.納品書撮影（登録）			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S467	週 × 仕入先ラベル × 発注者	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	参照表示	infomart_transactions.orderer_name	ラクミーアプリ.納品書撮影（登録）			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S468	週 × 仕入先ラベル × 受注者	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	参照表示	infomart_transactions.client_name	ラクミーアプリ.納品書撮影（登録）			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_2軸	週 × 仕入先ラベル × 指標	dim_week+dim_supplier_label+S470	週 × 仕入先ラベル × 納品日	その他	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 排他モード / 🟡 多軸注意	発注システム連携 / N:N排他 / 2軸クロス、行列展開コスト	week×supplier_label_id×metric	FLOW+FLOW+FLOW	外部×画面	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L2-S	参照表示	infomart_transactions.delivery_date	ラクミーアプリ.納品書撮影（登録）			オンデマンド	-	-	on_demand	on_demand	納品確定後
