大項目	区分	ID	名称	カテゴリ/種別	ターゲット	互換ディメン	実装ステータス	開発コスト	マッチング制限	制限補足	粒度	期間属性	スコープ	主要目的_大項目	主要目的_中項目	ユースケース	計算レイヤー	演算ロジック_詳細	データソース	依存先指標	weighted_avg_denominator	aggregable_grains	snapshot_grain	snapshot_axes	retention_period	recompute_trigger	compute_mode	freeze_condition
マッピング_単軸	月 × 指標	dim_month+S437	月 × ドリンク売上ディナー	売上系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	参照表示	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded			オンデマンド	-	-	on_demand	on_demand	翌日日次確定
マッピング_単軸	月 × 指標	dim_month+S438	月 × フード仕入	原価系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（1軸単純比較）	L1	参照表示	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_単軸	月 × 指標	dim_month+S439	月 × ドリンク仕入	原価系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（1軸単純比較）	L1	参照表示	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_単軸	月 × 指標	dim_month+S440	月 × 固定人件費	人件費系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（1軸単純比較）	L1	参照表示	head_office_connected_service_labor_costs_logs.labor_costs	[外部]head_office_connected_service_labor_costs_logs.labor_costs			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_単軸	月 × 指標	dim_month+S441	月 × PA人件費	人件費系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位（1軸単純比較）	L1	参照表示	head_office_employee_working_records.daily_cost	[外部]head_office_employee_working_records.daily_cost			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_単軸	月 × 指標	dim_month+S443	月 × 地代家賃	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目=家賃	monthly_costs.value	-			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_単軸	月 × 指標	dim_month+S444	月 × 資材費	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目=資材費	monthly_costs.value	-			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_単軸	月 × 指標	dim_month+S445	月 × 減価償却費	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目=減価償却費	monthly_costs.value	-			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_単軸	月 × 指標	dim_month+S446	月 × ｸﾚｼﾞｯﾄ手数料	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目フィルタ	monthly_costs.value	-			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_単軸	月 × 指標	dim_month+S446a	月 × メニューコピー	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目フィルタ	monthly_costs.value	-			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_単軸	月 × 指標	dim_month+S446b	月 × 租税公課	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目フィルタ	monthly_costs.value	-			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_単軸	月 × 指標	dim_month+S446c	月 × 接待交際費	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目フィルタ	monthly_costs.value	-			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_単軸	月 × 指標	dim_month+S446d	月 × 旅費交通費	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目フィルタ	monthly_costs.value	-			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_単軸	月 × 指標	dim_month+S446e	月 × 会議費	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目フィルタ	monthly_costs.value	-			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_単軸	月 × 指標	dim_month+S446f	月 × 図書教育費	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目フィルタ	monthly_costs.value	-			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_単軸	月 × 指標	dim_month+S446g	月 × 研修費	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目フィルタ	monthly_costs.value	-			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_単軸	月 × 指標	dim_month+S446h	月 × 業態研究費	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目フィルタ	monthly_costs.value	-			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_単軸	月 × 指標	dim_month+S446i	月 × 採用費	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目フィルタ	monthly_costs.value	-			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_単軸	月 × 指標	dim_month+S447	月 × 月次目標利益	収益性	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け（1軸単純比較）	L1	マスタ参照	monthly_budgets.profit	月次予算設定.目標月次利益			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_単軸	月 × 指標	dim_month+S448	月 × 目標FD仕入費率	原価系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（1軸単純比較）	L1	マスタ参照	monthly_budgets.food_cost_rate（またはlabor_cost_rate）, monthly_budgets.profit	[入力]monthly_budgets.food_cost_rate（またはlabor_cost_rate）			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_単軸	月 × 指標	dim_month+S449	月 × 目標PA人件費率	人件費系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位（1軸単純比較）	L1	マスタ参照	monthly_budgets.food_cost_rate（またはlabor_cost_rate）, monthly_budgets.profit	[入力]monthly_budgets.food_cost_rate（またはlabor_cost_rate）			オンデマンド	-	-	on_demand	on_demand	月次給与確定後
マッピング_単軸	月 × 指標	dim_month+S450	月 × 目標客単価	客数系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	客数分析	客単価	客単価の月次推移/商品ミックス影響、アップセル戦略立案（1軸単純比較）	L1	マスタ参照	monthly_budgets.profit	月次予算設定.目標客単価（税抜）			オンデマンド	-	-	on_demand	on_demand	翌日日次確定
マッピング_単軸	月 × 指標	dim_month+S239	月 × 仕入れ先	原価系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（1軸単純比較）	L1	マスタ参照	infomart_orders.client_name	[外部]member_name_partner.client_name		date,week,month,quarter,year	日次	shop × date	13M	nightly	hybrid	納品確定後
マッピング_単軸	月 × 指標	dim_month+S240	月 × 金額（税抜）	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM仕入先別	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded + ラクミーアプリ.納品書撮影.小計（税抜）		date,week,month,quarter,year	日次	shop × date	13M	nightly	hybrid	確定なし
マッピング_単軸	月 × 指標	dim_month+S451	月 × アイテム	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	参照表示	infomart_order_details.item_name	[外部]detail_list.item_name			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_単軸	月 × 指標	dim_month+S452	月 × 金額（税抜）	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	参照表示	infomart_order_details.price	[外部]detail_list.price			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_単軸	月 × 指標	dim_month+S453	月 × 数量	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	参照表示	infomart_order_details.num	[外部]detail_list.num			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_単軸	月 × 指標	dim_month+S248	月 × 金額（税抜）	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM商品別	infomart_order_details.price	[外部]detail_list.price		date,week,month,quarter,year	日次	shop × date	13M	nightly	hybrid	確定なし
マッピング_単軸	月 × 指標	dim_month+S252	月 × 販売数量	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM商品別	head_office_item_sales_logs.quantity	[外部]TITEM.quantity		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_単軸	月 × 指標	dim_month+SP21	月 × 地代家賃シミュレーション金額	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	IF(賃料体系=固定賃料) → 固定賃料 IF(変動賃料・合算) → 固定賃料 + 売上×歩合率×売上歩合対象率 IF(変動賃料・最大選択) → MAX(固定賃料, 売上×歩合率×売上歩合対象率) IF(段階別歩合・合算) → 固定賃料 + Σ段階別歩合額 IF(段階別歩合・最大選択) → MAX(固定賃料, Σ段階別歩合額) ※最低保証額を下回る場合は最低保証額を適用	-	地代家賃設定.賃料体系, 地代家賃設定.固定賃料, 地代家賃設定.歩合率, 地代家賃設定.最低保証額, 地代家賃設定.月額売上予算（シミュレーション入力）			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_単軸	月 × 指標	dim_month+S257	月 × 仕入商品ラベル	原価系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（1軸単純比較）	L1	ラベルマスタ	infomart_order_details.item_name	[外部]detail_list.item_name		date,week,month,quarter,year	日次	shop × date	13M	nightly	hybrid	納品確定後
マッピング_単軸	月 × 指標	dim_month+S258	月 × 仕入金額（税抜）	原価系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（1軸単純比較）	L1	SUM月別	infomart_order_details.price	[外部]detail_list.price		date,week,month,quarter,year	日次	shop × date	13M	nightly	hybrid	納品確定後
マッピング_単軸	月 × 指標	dim_month+S259	月 × 数量	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM月別	infomart_order_details.num	[外部]detail_list.num		date,week,month,quarter,year	日次	shop × date	13M	nightly	hybrid	確定なし
マッピング_単軸	月 × 指標	dim_month+S497	月 × 月次実績_総売上 計	売上系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM月次	head_office_connected_service_sales_logs.sales_excluded	[外部]ZTOTAL.sales_excluded		date,week,month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_単軸	月 × 指標	dim_month+S498	月 × 月次実績_フード売上 計	売上系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUMフード月次	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_単軸	月 × 指標	dim_month+S499	月 × 月次実績_ドリンク売上 計	売上系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUMドリンク月次	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_単軸	月 × 指標	dim_month+S500	月 × 月次実績_その他売上 計	売上系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUMその他月次	z_totals.service_charge_1	[外部]ZTOTAL.service_charge_1		date,week,month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_単軸	月 × 指標	dim_month+S502	月 × 月次実績_FD仕入 計	原価系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（1軸単純比較）	L1	SUMFD月次	-	インフォマート（仕入）		date,week,month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	納品確定後
マッピング_単軸	月 × 指標	dim_month+S503	月 × 月次実績_人件費 計	人件費系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（1軸単純比較）	L1	SUM月次	head_office_employee_working_records.daily_cost	[外部]head_office_employee_working_records.daily_cost		date,week,month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_単軸	月 × 指標	dim_month+S504	月 × 月次実績_その他経費 計	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM経費月次	monthly_costs.value	[入力]monthly_costs.value		date,week,month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_単軸	月 × 指標	dim_month+S506	月 × 月次予算_総売上 計	予実系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（1軸単純比較）	L1	月次予算	月次予算値	月次予算設定.売上（税抜）		month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_単軸	月 × 指標	dim_month+S507	月 × 月次予算_フード売上 計	予実系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（1軸単純比較）	L1	月次予算_総売上 計 × 売上構成比設定.フード構成比	monthly_budgets.target_sales, budget_sales_compositions.food_ratio	月次予算設定.月次フード売上		month,quarter,year	月次	shop × month × product	36M	on_budget_update	batch	予算確定後
マッピング_単軸	月 × 指標	dim_month+S508	月 × 月次予算_ドリンク売上 計	予実系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（1軸単純比較）	L1	月次予算_総売上 計 × 売上構成比設定.ドリンク構成比	monthly_budgets.target_sales, budget_sales_compositions.drink_ratio	月次予算設定.月次ドリンク売上		month,quarter,year	月次	shop × month × product	36M	on_budget_update	batch	予算確定後
マッピング_単軸	月 × 指標	dim_month+S509	月 × 月次予算_その他売上 計	予実系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（1軸単純比較）	L1	月次予算_総売上 計 × 売上構成比設定.その他構成比	monthly_budgets.target_sales, budget_sales_compositions.other_ratio	月次予算設定.月次その他売上		month,quarter,year	月次	shop × month	36M	on_budget_update	batch	予算確定後
マッピング_単軸	月 × 指標	dim_month+S511	月 × 月次予算_FD仕入 計	原価系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（1軸単純比較）	L1	月次予算設定.売上（税抜） × 月次予算設定.FD仕入比率	monthly_budgets.target_sales, monthly_budgets.food_cost_rate	月次予算設定.月次FD仕入		month,quarter,year	月次	shop × month	36M	on_budget_update	batch	予算確定後
マッピング_単軸	月 × 指標	dim_month+S512	月 × 月次予算_人件費 計	人件費系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FORECAST	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（1軸単純比較）	L1	月次予算設定.売上 × PA人件費率 + 固定人件費予算	monthly_budgets.target_sales, monthly_budgets.labor_cost_rate, 固定人件費予算	月次予算設定.月次人件費		month,quarter,year	月次	shop × month	36M	on_budget_update	batch	予算確定後
マッピング_単軸	月 × 指標	dim_month+S513	月 × 月次予算_その他経費 計	予実系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定（1軸単純比較）	L1	費用設定.その他経費予算合計	monthly_costs.その他経費合計	月次予算設定.月次その他経費		month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_単軸	月 × 指標	dim_month+S478	月 × FD仕入額	原価系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（1軸単純比較）	L1	参照表示	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded			オンデマンド	-	-	on_demand	on_demand	納品確定後
マッピング_単軸	月 × 指標	dim_month+S479	月 × 人件費額	人件費系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（1軸単純比較）	L1	参照表示	head_office_connected_service_labor_costs_logs.labor_costs	[外部]head_office_connected_service_labor_costs_logs.labor_costs			オンデマンド	-	-	on_demand	on_demand	確定なし
マッピング_単軸	月 × 指標	dim_month+S262	月 × 年間実績_総売上 計	売上系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM	head_office_connected_service_sales_logs.sales_excluded	[外部]ZTOTAL.sales_excluded		year	月次	shop × month	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_単軸	月 × 指標	dim_month+S263	月 × 年間実績_フード売上 計	売上系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUMフード	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_単軸	月 × 指標	dim_month+S264	月 × 年間実績_ドリンク売上 計	売上系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUMドリンク	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_単軸	月 × 指標	dim_month+S265	月 × 年間実績_その他売上 計	売上系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM	z_totals.service_charge_1	[外部]ZTOTAL.service_charge_1		year	月次	shop × month	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_単軸	月 × 指標	dim_month+S266	月 × 年間実績_その他売上ランチ	売上系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM(その他かつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		year	月次	shop × month × time_slot	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_単軸	月 × 指標	dim_month+S267	月 × 年間実績_その他売上ディナー	売上系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM(その他かつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		year	月次	shop × month × time_slot	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_単軸	月 × 指標	dim_month+S269	月 × 年間実績_FD仕入 計	原価系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（1軸単純比較）	L1	SUMFD	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded		year	月次	shop × month	60M	nightly + monthly_finalize	batch	納品確定後
マッピング_単軸	月 × 指標	dim_month+S270	月 × 年間実績_人件費 計	人件費系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（1軸単純比較）	L1	SUM	head_office_connected_service_labor_costs_logs.labor_costs	[外部]head_office_connected_service_labor_costs_logs.labor_costs		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_単軸	月 × 指標	dim_month+S271	月 × 年間実績_その他経費 計	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM	monthly_costs.value	-		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_単軸	月 × 指標	dim_month+S272	月 × 年間実績_ラクミー利用料	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目フィルタ	monthly_costs.value	-		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_単軸	月 × 指標	dim_month+S273	月 × 年間実績_IT費用	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	month×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目フィルタ	monthly_costs.value	-		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
