大項目	区分	ID	名称	カテゴリ/種別	ターゲット	互換ディメン	実装ステータス	開発コスト	マッチング制限	制限補足	粒度	期間属性	スコープ	主要目的_大項目	主要目的_中項目	ユースケース	計算レイヤー	演算ロジック_詳細	データソース	依存先指標	weighted_avg_denominator	aggregable_grains	snapshot_grain	snapshot_axes	retention_period	recompute_trigger	compute_mode	freeze_condition
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S779	時間帯 × 時間帯バンドルタグ × 店外売上（軽減税率）税込	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	時間帯別売上	時間帯別の売上ピーク/オフ特定、営業時間最適化、シフト計画立案（2軸クロス分析）	L2-S	-	head_office_connected_service_sales_logs.sales_tax_reduced (edited=1)	店外売上税抜			オンデマンド	-	-	on_demand	on_demand	翌日日次確定
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S505	時間帯 × 時間帯バンドルタグ × 月次実績_営業利益	収益性	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け（2軸クロス分析）	L2-S	月次実績_総売上 計 - 月次実績_FLコスト 計 - 月次実績_その他経費 計	-	年間予実対比.月次実績_総売上 計, 年間予実対比.月次実績_FLコスト 計, 年間予実対比.月次実績_その他経費 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	月次締め後（全費目確定）
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S520	時間帯 × 時間帯バンドルタグ × 予算構成比_FD仕入 計	原価系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 加重平均 / 🟡 多軸注意	タグメンバー次第 / 率指標加重 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次予算_FD仕入 計 ÷ 月次予算_総売上 計 × 100	-	年間予実対比.月次予算_FD仕入 計, 年間予実対比.月次予算_総売上 計	仕入金額(全体)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S521	時間帯 × 時間帯バンドルタグ × 予算構成比_人件費 計	人件費系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 加重平均 / 🟡 多軸注意	タグメンバー次第 / 率指標加重 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FORECAST	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L2-S	月次予算_人件費 計 ÷ 月次予算_総売上 計 × 100	-	年間予実対比.月次予算_人件費 計, 年間予実対比.月次予算_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S524	時間帯 × 時間帯バンドルタグ × 予実差額_総売上 計	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	時間帯別売上	時間帯別の売上ピーク/オフ特定、営業時間最適化、シフト計画立案（2軸クロス分析）	L2-S	月次実績_総売上 計 - 月次予算_総売上 計	-	年間予実対比.月次実績_総売上 計, 年間予実対比.月次予算_総売上 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S525	時間帯 × 時間帯バンドルタグ × 予実差額_フード売上 計	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	時間帯別売上	時間帯別の売上ピーク/オフ特定、営業時間最適化、シフト計画立案（2軸クロス分析）	L2-S	月次実績_フード売上 計 - 月次予算_フード売上 計	-	年間予実対比.月次実績_フード売上 計, 年間予実対比.月次予算_フード売上 計		month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S526	時間帯 × 時間帯バンドルタグ × 予実差額_ドリンク売上 計	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	時間帯別売上	時間帯別の売上ピーク/オフ特定、営業時間最適化、シフト計画立案（2軸クロス分析）	L2-S	月次実績_ドリンク売上 計 - 月次予算_ドリンク売上 計	-	年間予実対比.月次実績_ドリンク売上 計, 年間予実対比.月次予算_ドリンク売上 計		month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S527	時間帯 × 時間帯バンドルタグ × 予実差額_その他売上 計	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	時間帯別売上	時間帯別の売上ピーク/オフ特定、営業時間最適化、シフト計画立案（2軸クロス分析）	L2-S	月次実績_その他売上 計 - 月次予算_その他売上 計	-	年間予実対比.月次実績_その他売上 計, 年間予実対比.月次予算_その他売上 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S529	時間帯 × 時間帯バンドルタグ × 予実差額_FD仕入 計	原価系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（2軸クロス分析）	L2-S	月次実績_FD仕入 計 - 月次予算_FD仕入 計	-	年間予実対比.月次実績_FD仕入 計, 年間予実対比.月次予算_FD仕入 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	納品確定後
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S530	時間帯 × 時間帯バンドルタグ × 予実差額_人件費 計	人件費系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L2-S	月次実績_人件費 計 - 月次予算_人件費 計	-	年間予実対比.月次実績_人件費 計, 年間予実対比.月次予算_人件費 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S532	時間帯 × 時間帯バンドルタグ × 予実差額_営業利益	収益性	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け（2軸クロス分析）	L2-S	月次実績_営業利益 - 月次予算_営業利益	-	年間予実対比.月次実績_営業利益, 年間予実対比.月次予算_営業利益		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	月次締め後（全費目確定）
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S538	時間帯 × 時間帯バンドルタグ × 予算対比率_FD仕入 計	原価系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 加重平均 / 🟡 多軸注意	タグメンバー次第 / 率指標加重 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次実績_FD仕入 計 ÷ 月次予算_FD仕入 計 × 100	-	年間予実対比.月次実績_FD仕入 計, 年間予実対比.月次予算_FD仕入 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S539	時間帯 × 時間帯バンドルタグ × 予算対比率_人件費 計	人件費系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 加重平均 / 🟡 多軸注意	タグメンバー次第 / 率指標加重 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FORECAST	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位（2軸クロス分析）	L2-S	月次実績_人件費 計 ÷ 月次予算_人件費 計 × 100	-	年間予実対比.月次実績_人件費 計, 年間予実対比.月次予算_人件費 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S542	時間帯 × 時間帯バンドルタグ × 構成比_総売上 計	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 加重平均 / 🟡 多軸注意	タグメンバー次第 / 率指標加重 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	時間帯別売上	時間帯別の売上ピーク/オフ特定、営業時間最適化、シフト計画立案（2軸クロス分析）	L2-S	月次実績_総売上 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S543	時間帯 × 時間帯バンドルタグ × 構成比_フード売上 計	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 加重平均 / 🟡 多軸注意	タグメンバー次第 / 率指標加重 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	時間帯別売上	時間帯別の売上ピーク/オフ特定、営業時間最適化、シフト計画立案（2軸クロス分析）	L2-S	月次実績_フード売上 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_フード売上 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S544	時間帯 × 時間帯バンドルタグ × 構成比_ドリンク売上 計	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 加重平均 / 🟡 多軸注意	タグメンバー次第 / 率指標加重 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	時間帯別売上	時間帯別の売上ピーク/オフ特定、営業時間最適化、シフト計画立案（2軸クロス分析）	L2-S	月次実績_ドリンク売上 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_ドリンク売上 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S545	時間帯 × 時間帯バンドルタグ × 構成比_その他売上 計	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 加重平均 / 🟡 多軸注意	タグメンバー次第 / 率指標加重 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	時間帯別売上	時間帯別の売上ピーク/オフ特定、営業時間最適化、シフト計画立案（2軸クロス分析）	L2-S	月次実績_その他売上 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_その他売上 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S547	時間帯 × 時間帯バンドルタグ × 構成比_FD仕入 計	原価系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 加重平均 / 🟡 多軸注意	タグメンバー次第 / 率指標加重 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（2軸クロス分析）	L2-S	月次実績_FD仕入 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_FD仕入 計, 年間予実対比.月次実績_総売上 計	仕入金額(全体)	month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	納品確定後
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S548	時間帯 × 時間帯バンドルタグ × 構成比_人件費 計	人件費系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 加重平均 / 🟡 多軸注意	タグメンバー次第 / 率指標加重 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L2-S	月次実績_人件費 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_人件費 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S550	時間帯 × 時間帯バンドルタグ × 構成比_営業利益	収益性	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 加重平均 / 🟡 多軸注意	タグメンバー次第 / 率指標加重 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け（2軸クロス分析）	L2-S	月次実績_営業利益 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_営業利益, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	月次締め後（全費目確定）
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S283	時間帯 × 時間帯バンドルタグ × 年間実績_営業利益	収益性	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け（2軸クロス分析）	L2-S	売上-FLコスト-経費	monthly_costs.value	-		year	月次	shop × month	60M	nightly + monthly_finalize	batch	月次締め後（全費目確定）
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S587	時間帯 × 時間帯バンドルタグ × 年間予実差額_総売上 計	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	時間帯別売上	時間帯別の売上ピーク/オフ特定、営業時間最適化、シフト計画立案（2軸クロス分析）	L2-S	年間実績_総売上 計 - 年間予算_総売上 計	-	年間予実対比（予実対比）.年間実績_総売上 計, 年間予実対比（予実対比）.年間予算_総売上 計		year	月次	shop × month	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S588	時間帯 × 時間帯バンドルタグ × 年間予実差額_フード売上 計	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	時間帯別売上	時間帯別の売上ピーク/オフ特定、営業時間最適化、シフト計画立案（2軸クロス分析）	L2-S	年間実績_フード売上 計 - 年間予算_フード売上 計	-	年間予実対比（予実対比）.年間実績_フード売上 計, 年間予実対比（予実対比）.年間予算_フード売上 計		year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S589	時間帯 × 時間帯バンドルタグ × 年間予実差額_フード売上ランチ	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	時間帯別売上	時間帯別の売上ピーク/オフ特定、営業時間最適化、シフト計画立案（2軸クロス分析）	L2-S	年間実績_フード売上ランチ - 年間予算_フード売上ランチ	-	年間予実対比（予実対比）.年間実績_フード売上ランチ, 年間予実対比（予実対比）.年間予算_フード売上ランチ		year	月次	shop × month × time_slot × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S590	時間帯 × 時間帯バンドルタグ × 年間予実差額_フード売上ディナー	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	時間帯別売上	時間帯別の売上ピーク/オフ特定、営業時間最適化、シフト計画立案（2軸クロス分析）	L2-S	年間実績_フード売上ディナー - 年間予算_フード売上ディナー	-	年間予実対比（予実対比）.年間実績_フード売上ディナー, 年間予実対比（予実対比）.年間予算_フード売上ディナー		year	月次	shop × month × time_slot × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S591	時間帯 × 時間帯バンドルタグ × 年間予実差額_ドリンク売上 計	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	時間帯別売上	時間帯別の売上ピーク/オフ特定、営業時間最適化、シフト計画立案（2軸クロス分析）	L2-S	年間実績_ドリンク売上 計 - 年間予算_ドリンク売上 計	-	年間予実対比（予実対比）.年間実績_ドリンク売上 計, 年間予実対比（予実対比）.年間予算_ドリンク売上 計		year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S592	時間帯 × 時間帯バンドルタグ × 年間予実差額_ドリンク売上ランチ	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	時間帯別売上	時間帯別の売上ピーク/オフ特定、営業時間最適化、シフト計画立案（2軸クロス分析）	L2-S	年間実績_ドリンク売上ランチ - 年間予算_ドリンク売上ランチ	-	年間予実対比（予実対比）.年間実績_ドリンク売上ランチ, 年間予実対比（予実対比）.年間予算_ドリンク売上ランチ		year	月次	shop × month × time_slot × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S593	時間帯 × 時間帯バンドルタグ × 年間予実差額_ドリンク売上ディナー	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	時間帯別売上	時間帯別の売上ピーク/オフ特定、営業時間最適化、シフト計画立案（2軸クロス分析）	L2-S	年間実績_ドリンク売上ディナー - 年間予算_ドリンク売上ディナー	-	年間予実対比（予実対比）.年間実績_ドリンク売上ディナー, 年間予実対比（予実対比）.年間予算_ドリンク売上ディナー		year	月次	shop × month × time_slot × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S594	時間帯 × 時間帯バンドルタグ × 年間予実差額_その他売上 計	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	時間帯別売上	時間帯別の売上ピーク/オフ特定、営業時間最適化、シフト計画立案（2軸クロス分析）	L2-S	年間実績_その他売上 計 - 年間予算_その他売上 計	-	年間予実対比（予実対比）.年間実績_その他売上 計, 年間予実対比（予実対比）.年間予算_その他売上 計		year	月次	shop × month	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S595	時間帯 × 時間帯バンドルタグ × 年間予実差額_その他売上ランチ	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	時間帯別売上	時間帯別の売上ピーク/オフ特定、営業時間最適化、シフト計画立案（2軸クロス分析）	L2-S	年間実績_その他売上ランチ - 年間予算_その他売上ランチ	-	年間予実対比（予実対比）.年間実績_その他売上ランチ, 年間予実対比（予実対比）.年間予算_その他売上ランチ		year	月次	shop × month × time_slot	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S596	時間帯 × 時間帯バンドルタグ × 年間予実差額_その他売上ディナー	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	売上分析	時間帯別売上	時間帯別の売上ピーク/オフ特定、営業時間最適化、シフト計画立案（2軸クロス分析）	L2-S	年間実績_その他売上ディナー - 年間予算_その他売上ディナー	-	年間予実対比（予実対比）.年間実績_その他売上ディナー, 年間予実対比（予実対比）.年間予算_その他売上ディナー		year	月次	shop × month × time_slot	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S598	時間帯 × 時間帯バンドルタグ × 年間予実差額_FD仕入 計	原価系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（2軸クロス分析）	L2-S	年間実績_FD仕入 計 - 年間予算_FD仕入 計	-	年間予実対比（予実対比）.年間実績_FD仕入 計, 年間予実対比（予実対比）.年間予算_FD仕入 計		year	月次	shop × month	60M	nightly + monthly_finalize	batch	納品確定後
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S599	時間帯 × 時間帯バンドルタグ × 年間予実差額_フード仕入	原価系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（2軸クロス分析）	L2-S	年間実績_フード仕入 - 年間予算_フード仕入	-	年間予実対比（予実対比）.年間実績_フード仕入, 年間予実対比（予実対比）.年間予算_フード仕入		year	月次	shop × month	60M	nightly + monthly_finalize	batch	納品確定後
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S600	時間帯 × 時間帯バンドルタグ × 年間予実差額_ドリンク仕入	原価系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（2軸クロス分析）	L2-S	年間実績_ドリンク仕入 - 年間予算_ドリンク仕入	-	年間予実対比（予実対比）.年間実績_ドリンク仕入, 年間予実対比（予実対比）.年間予算_ドリンク仕入		year	月次	shop × month	60M	nightly + monthly_finalize	batch	納品確定後
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S601	時間帯 × 時間帯バンドルタグ × 年間予実差額_人件費 計	人件費系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L2-S	年間実績_人件費 計 - 年間予算_人件費 計	-	年間予実対比（予実対比）.年間実績_人件費 計, 年間予実対比（予実対比）.年間予算_人件費 計		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	時間帯 × 時間帯バンドルタグ × 指標	dim_time_slot+tag_time_slot_bundle+S602	時間帯 × 時間帯バンドルタグ × 年間予実差額_固定人件費	人件費系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	time_slot_id×time_slot_id[]×metric	FLOW+FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L2-S	年間実績_固定人件費 - 年間予算_固定人件費	-	年間予実対比（予実対比）.年間実績_固定人件費, 年間予実対比（予実対比）.年間予算_固定人件費		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
