大項目	区分	ID	名称	カテゴリ/種別	ターゲット	互換ディメン	実装ステータス	開発コスト	マッチング制限	制限補足	粒度	期間属性	スコープ	主要目的_大項目	主要目的_中項目	ユースケース	計算レイヤー	演算ロジック_詳細	データソース	依存先指標	weighted_avg_denominator	aggregable_grains	snapshot_grain	snapshot_axes	retention_period	recompute_trigger	compute_mode	freeze_condition
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S142	日 × 曜日 × 実績_FD仕入 計	原価系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（2軸クロス分析）	L1	SUMFD	-	インフォマート（仕入）		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	納品確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S143	日 × 曜日 × 実績_フード仕入	原価系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（2軸クロス分析）	L1	SUMフード	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	納品確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S144	日 × 曜日 × 実績_ドリンク仕入	原価系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（2軸クロス分析）	L1	SUMドリンク	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	納品確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S145	日 × 曜日 × 実績_人件費 計	人件費系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L1	SUM	head_office_employee_working_records.daily_cost	[外部]head_office_employee_working_records.daily_cost		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S146	日 × 曜日 × 実績_固定人件費	人件費系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L1	SUM月給者	head_office_employee_working_records.daily_cost	[外部]head_office_employee_working_records.daily_cost		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S147	日 × 曜日 × 実績_PA人件費	人件費系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位（2軸クロス分析）	L1	SUM時給者	head_office_employee_working_records.daily_cost	[外部]head_office_employee_working_records.daily_cost		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S148	日 × 曜日 × 実績_ヘルプ人件費	人件費系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L1	SUMヘルプ	head_office_employee_working_records.daily_cost	[外部]head_office_employee_working_records.daily_cost		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S149	日 × 曜日 × 実績_その他経費 計	その他	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	SUM経費	monthly_costs.value	[入力]monthly_costs.value		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S150	日 × 曜日 × 実績_地代家賃	その他	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	費目別	monthly_costs.value	[入力]monthly_costs.value		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S151	日 × 曜日 × 実績_資材費	その他	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	費目別	monthly_costs.value	[入力]monthly_costs.value		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S152	日 × 曜日 × 実績_ラクミー利用料	その他	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	費目別	monthly_costs.value	[入力]monthly_costs.value		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S153	日 × 曜日 × 実績_IT費用	その他	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	費目別	monthly_costs.value	[入力]monthly_costs.value		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S154	日 × 曜日 × 実績_お花代	その他	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	費目別	monthly_costs.value	[入力]monthly_costs.value		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S155	日 × 曜日 × 実績_ガス代	その他	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	費目別	monthly_costs.value	[入力]monthly_costs.value		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S156	日 × 曜日 × 実績_クレジットカード手数料	その他	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	費目別	monthly_costs.value	[入力]monthly_costs.value		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S157	日 × 曜日 × 実績_レジ利用料	その他	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	費目別	monthly_costs.value	[入力]monthly_costs.value		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S158	日 × 曜日 × 実績_借入金返済	その他	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	費目別	monthly_costs.value	[入力]monthly_costs.value		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S159	日 × 曜日 × 実績_家賃（変動分）	その他	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	費目別	monthly_costs.value	[入力]monthly_costs.value		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S160	日 × 曜日 × 実績_水道代	その他	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	費目別	monthly_costs.value	[入力]monthly_costs.value		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S161	日 × 曜日 × 実績_水道光熱費	その他	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	費目別	monthly_costs.value	[入力]monthly_costs.value		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S162	日 × 曜日 × 実績_減価償却費	その他	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	費目別	monthly_costs.value	[入力]monthly_costs.value		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S163	日 × 曜日 × 実績_社員人件費	人件費系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L1	費目別	monthly_costs.value	[入力]monthly_costs.value		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S164	日 × 曜日 × 実績_販促費	その他	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	費目別	monthly_costs.value	[入力]monthly_costs.value		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S165	日 × 曜日 × 実績_電気代	その他	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	費目別	monthly_costs.value	[入力]monthly_costs.value		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S167	日 × 曜日 × 予算_総売上 計	予実系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L1	月次予算設定.売上（税抜） ÷ 営業日数 × 経過日数	monthly_budgets.target_sales	月次予算設定.総売上		month,quarter,year	月次	shop × month	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S168	日 × 曜日 × 予算_フード売上 計	予実系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L1	予算_総売上 計 × 売上構成比設定.フード構成比	monthly_budgets.target_sales, budget_sales_compositions.food_ratio	月次予算設定.フード売上		month,quarter,year	月次	shop × month × product	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S169	日 × 曜日 × 予算_フード売上ランチ	予実系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L1	予算_フード売上 計 × 売上構成比設定.ランチ比率	monthly_budgets.target_sales, budget_sales_compositions.lunch_ratio	月次予算設定.フード売上ランチ		month,quarter,year	月次	shop × month × time_slot × product	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S170	日 × 曜日 × 予算_フード売上ディナー	予実系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L1	予算_フード売上 計 × 売上構成比設定.ディナー比率	monthly_budgets.target_sales, budget_sales_compositions.dinner_ratio	月次予算設定.フード売上ディナー		month,quarter,year	月次	shop × month × time_slot × product	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S171	日 × 曜日 × 予算_ドリンク売上 計	予実系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L1	予算_総売上 計 × 売上構成比設定.ドリンク構成比	monthly_budgets.target_sales, budget_sales_compositions.drink_ratio	月次予算設定.ドリンク売上		month,quarter,year	月次	shop × month × product	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S172	日 × 曜日 × 予算_ドリンク売上ランチ	予実系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L1	予算_ドリンク売上 計 × 売上構成比設定.ランチ比率	monthly_budgets.target_sales, budget_sales_compositions.lunch_ratio	月次予算設定.ドリンク売上ランチ		month,quarter,year	月次	shop × month × time_slot × product	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S173	日 × 曜日 × 予算_ドリンク売上ディナー	予実系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L1	予算_ドリンク売上 計 × 売上構成比設定.ディナー比率	monthly_budgets.target_sales, budget_sales_compositions.dinner_ratio	月次予算設定.ドリンク売上ディナー		month,quarter,year	月次	shop × month × time_slot × product	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S174	日 × 曜日 × 予算_その他売上 計（サービス料等）	予実系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L1	予算_総売上 計 × 売上構成比設定.その他構成比	monthly_budgets.target_sales, budget_sales_compositions.other_ratio	月次予算設定.その他売上（サービス料等）		month,quarter,year	月次	shop × month	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S175	日 × 曜日 × 予算_その他売上ランチ	予実系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L1	予算_その他売上 計 × 売上構成比設定.ランチ比率	monthly_budgets.target_sales, budget_sales_compositions.lunch_ratio	月次予算設定.その他売上ランチ		month,quarter,year	月次	shop × month × time_slot	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S176	日 × 曜日 × 予算_その他売上ディナー	予実系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L1	予算_その他売上 計 × 売上構成比設定.ディナー比率	monthly_budgets.target_sales, budget_sales_compositions.dinner_ratio	月次予算設定.その他売上ディナー		month,quarter,year	月次	shop × month × time_slot	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S177	日 × 曜日 × 予算_FLコスト 計	予実系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L1	予算_FD仕入 計 + 予算_人件費 計	-	予実対比.予算_FD仕入 計, 予実対比.予算_人件費 計		month,quarter,year	月次	shop × month	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S178	日 × 曜日 × 予算_FD仕入 計	原価系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L1	月次予算設定.売上（税抜） × 月次予算設定.FD仕入比率 ÷ 営業日数 × 経過日数	monthly_budgets.target_sales, monthly_budgets.food_cost_rate	月次予算設定.FD仕入		month,quarter,year	月次	shop × month	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S179	日 × 曜日 × 予算_フード仕入	原価系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L1	予算_FD仕入 計 × フード按分比	monthly_budgets.target_sales, monthly_budgets.food_cost_rate, budget_sales_compositions.food_ratio	月次予算設定.フード仕入		month,quarter,year	月次	shop × month	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S180	日 × 曜日 × 予算_ドリンク仕入	原価系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L1	予算_FD仕入 計 × ドリンク按分比	monthly_budgets.target_sales, monthly_budgets.food_cost_rate, budget_sales_compositions.drink_ratio	月次予算設定.ドリンク仕入		month,quarter,year	月次	shop × month	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S181	日 × 曜日 × 予算_人件費 計	人件費系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L1	(月次予算設定.売上 × PA人件費率 + 固定人件費予算) ÷ 営業日数 × 経過日数	monthly_budgets.target_sales, monthly_budgets.labor_cost_rate, 固定人件費予算	月次予算設定.人件費		month,quarter,year	月次	shop × month	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S182	日 × 曜日 × 予算_固定人件費	人件費系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L1	費用設定.固定人件費予算 ÷ 営業日数 × 経過日数	monthly_costs.固定人件費	月次予算設定.固定人件費		month,quarter,year	月次	shop × month	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S183	日 × 曜日 × 予算_PA人件費	人件費系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位（2軸クロス分析）	L1	月次予算設定.売上（税抜） × 月次予算設定.PA人件費率 ÷ 営業日数 × 経過日数	monthly_budgets.target_sales, monthly_budgets.labor_cost_rate	月次予算設定.PA人件費		month,quarter,year	月次	shop × month	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S184	日 × 曜日 × 予算_ヘルプ人件費	人件費系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L1	費用設定.ヘルプ人件費予算 ÷ 営業日数 × 経過日数	monthly_costs.ヘルプ人件費	月次予算設定.ヘルプ人件費		month,quarter,year	月次	shop × month	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S185	日 × 曜日 × 予算_その他経費 計	予実系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定（2軸クロス分析）	L1	費用設定.その他経費予算合計 ÷ 営業日数 × 経過日数	monthly_costs.その他経費合計	月次予算設定.その他経費		month,quarter,year	月次	shop × month	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S186	日 × 曜日 × 予算_地代家賃	予実系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L1	費用設定.地代家賃 ÷ 営業日数 × 経過日数	monthly_costs.地代家賃	月次予算設定.地代家賃		month,quarter,year	月次	shop × month	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S187	日 × 曜日 × 予算_資材費	予実系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定（2軸クロス分析）	L1	費用設定.資材費 ÷ 営業日数 × 経過日数	monthly_costs.資材費	月次予算設定.資材費		month,quarter,year	月次	shop × month	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S188	日 × 曜日 × 予算_ラクミー利用料	予実系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L1	費用設定.ラクミー利用料 ÷ 営業日数 × 経過日数	monthly_costs.ラクミー利用料	月次予算設定.ラクミー利用料		month,quarter,year	月次	shop × month	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S189	日 × 曜日 × 予算_IT費用	予実系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定（2軸クロス分析）	L1	費用設定.IT費用 ÷ 営業日数 × 経過日数	monthly_costs.IT費用	月次予算設定.IT費用		month,quarter,year	月次	shop × month	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S190	日 × 曜日 × 予算_お花代	予実系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L1	費用設定.お花代 ÷ 営業日数 × 経過日数	monthly_costs.お花代	月次予算設定.お花代		month,quarter,year	月次	shop × month	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S191	日 × 曜日 × 予算_ガス代	予実系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L1	費用設定.ガス代 ÷ 営業日数 × 経過日数	monthly_costs.ガス代	月次予算設定.ガス代		month,quarter,year	月次	shop × month	60M	on_budget_update	batch	予算確定後
マッピング_2軸	日 × 曜日 × 指標	dim_date+dim_weekday+S192	日 × 曜日 × 予算_クレジットカード手数料	予実系	店長	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	date×dow×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L1	費用設定.クレジットカード手数料 ÷ 営業日数 × 経過日数	monthly_costs.クレジットカード手数料	月次予算設定.クレジットカード手数料		month,quarter,year	月次	shop × month	60M	on_budget_update	batch	予算確定後
